artist_id,artist_name,artist_popularity,artist_genres,artist_followers
4vdAAzZBUKbsrvHi6UR7B7,Jessica Darrow,57,['movie tunes'],17808
2J6pigOrBmKQgqJUY5UM7r,Matt OX,60,"['melodic rap', 'plugg', 'rage rap', 'vapor trap']",300345
06hC4FCcHy4f295XTV1qrF,Red Steagall,34,['cowboy western'],9150
1xgl9yxqIVq8PEEMai38uV,tana,60,"['bedroom r&b', 'hyperpop francais']",297565
6MPCFvOQv5cIGfw3jODMF0,Internet Money,71,['pop rap'],716914
35jCvzv4P88FtaqOVXezKk,Mac J,43,['cali rap'],17590
3hcs9uc56yIGFCSy9leWe7,Lil Durk,83,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",5530429
1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,78,"['reggaeton', 'trap argentino', 'trap latino', 'urbano latino']",2170672
2ICR2m4hOBPhaYiZB3rnLW,Sonder,69,[],624583
7FgfVur1vT0yQyKIi0feNB,FITZ,49,[],7310
4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,75,"['chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'modern rock']",3413539
2oX42qP5ineK3hrhBECLmj,Andy Grammer,70,"['neo mellow', 'post-teen pop']",1144125
7FNnA9vBm6EKceENgCGRMb,Anitta,79,"['funk pop', 'funk rj', 'pagode baiano', 'pop', 'pop nacional']",12819637
0T5OJgMVjKIX3b3W3ekqOl,Rocko,48,"['atl hip hop', 'dirty south rap', 'old school atlanta hip hop', 'trap']",541673
0EeQBlQJFiAfJeVN2vT9s0,Nipsey Hussle,70,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3162584
5iyTbismzdvyjpjIuhKRvX,Foogiano,54,[],269665
50hkKRxo0g8Ck4JqlwoJr4,Cochren & Co.,58,['ccm'],41089
5GNSiWmGlKoycbxC8htQaH,Rain Recorders,51,"['rain', 'sleep', 'water']",1260
6EPlBSH2RSiettczlz7ihV,Sleepy Hallow,76,"['brooklyn drill', 'nyc rap']",1358377
0GG2cWaonE4JPrjcCCQ1EG,SG Lewis,64,"['indie soul', 'uk dance', 'vapor soul']",321669
5hkcGbdTv8nC62vVT7RJmZ,LDNE,59,"['corrido', 'corridos tumbados', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",222468
4vhNDa5ycK0ST968ek7kRr,Carlos Vives,74,"['colombian pop', 'latin pop', 'vallenato']",5941422
1GzMtNyLiP1oM7yW0DyRhP,CYPARISS,56,"['anime phonk', 'chill phonk']",17589
59hLmB5DrdihCYtNeFeW1U,Glen Campbell,62,"['adult standards', 'arkansas country', 'classic country pop', 'folk rock', 'mellow gold', 'nashville sound', 'singer-songwriter', 'soft rock']",419604
7Gi6gjaWy3DxyilpF1a8Is,Junior H,89,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",7514966
2WzaAvm2bBCf4pEhyuDgCY,Ruth B.,75,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']",2870482
2oQX8QiMXOyuqbcZEFsZfm,El Alfa,77,"['dembow', 'rap dominicano', 'reggaeton', 'trap latino', 'urbano latino']",2854340
3FCYSWNVmpjTCiwzJwbMAC,lil aaron,47,"['cloud rap', 'emo rap']",133439
1pWm8RcyiWZehSnb38i4fM,Young Slo-Be,60,['cali rap'],70960
2P5sC9cVZDToPxyomzF1UH,Joey Bada$$,74,"['conscious hip hop', 'hip hop', 'rap']",3021604
0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,87,"['corrido', 'corridos tumbados', 'norteno', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",3205736
3EIX8WuD9ybB4ruz0MSilB,Lil Gnar,58,"['atl hip hop', 'melodic rap', 'vapor trap']",554718
2kCcBybjl3SAtIcwdWpUe3,Lil Peep,83,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']",10068344
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,86,['colombian pop'],4418897
7ptKmOHE9L97uI1uxCdZLB,Garrett Raff,31,[],513
0SSbTivuMrvdqgCt7ln6jD,ICON,54,"['reggaeton colombiano', 'urbano latino']",6876
57LYzLEk2LcFghVwuWbcuS,Summer Walker,80,['r&b'],4980920
09HxEXUwV0FkmZnBqrJfbM,Jimmy Humilde,42,"['corrido', 'corridos tumbados', 'sierreno']",27661
1u6AXgo5qmg0tfY8rDP18Z,Juliito,47,['urbano latino'],99250
4E2rKHVDssGJm2SCDOMMJB,Doechii,66,['alternative r&b'],240982
6jeg7JBX9J9097esK752iR,Smiley,55,"['canadian hip hop', 'toronto rap']",34523
7GcVOOrldYLwxGrCkELOno,Rebzyyx,63,"['hyperpop', 'pov: indie', 'sped up']",296680
0Y6dVaC9DZtPNH4591M42W,TV Girl,80,['pov: indie'],2448742
4NpFxQe2UvRCAjto3JqlSl,Greta Van Fleet,70,"['modern blues rock', 'modern hard rock', 'rock']",2323456
790FomKkXshlbRYZFtlgla,KAROL G,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",35190139
0NyMCdnVJnLRDItfh5cA7c,Jusblow600,40,['chicago drill'],2872
58DL2eZUimlqbb6FLJi09d,Lil Skrap 1090,46,[],585
2e3LzbZx1VP4wBNFCaxZVD,TheHxliday,45,[],75405
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,88,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",36685758
2gBjLmx6zQnFGQJCAQpRgw,Nelly,75,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']",2411402
0ZUyFEafMwocvApBjTXvdo,This Is The Kit,46,"['bristol indie', 'chamber pop', 'chamber psych', 'indie folk']",97224
6fWVd57NKTalqvmjRd2t8Z,24kGoldn,72,['cali rap'],2024375
2urobxol2zYHXOUJXDh8n4,Shady Moon,62,['aesthetic rap'],102477
1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,64,['pop rap'],111483
3UX8alMeNzw4otaIf0tOcc,Sing 2 Cast,40,[],5488
7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,78,"['boy band', 'pop']",6964308
0fHeyixPnac66k5oBPclVW,Rainded,54,['rain'],115
1bdnGJxkbIIys5Jhk1T74v,Brandon Lake,67,['ccm'],245059
4mkjpWbFO45SyaHiM9GOVE,2KBABY,54,['kentucky hip hop'],389750
0sMAHzxguan2KpnKFZPW2d,Sadie Jean,62,['alt z'],144873
6GpFiBAVovOVJfK7OTWnxN,Falling into Pink,52,['white noise'],379
7wU4Xw4xqmBzfy2TIej8qa,Meryl Stream,51,['rain'],71
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,80,"['bedroom pop', 'pop', 'pov: indie']",7952751
0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,81,"['memphis hip hop', 'rap']",6157282
15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,86,"['emo rap', 'miami hip hop']",41570694
3z2IySIVkUy23tiLxLy4Wh,Fatboy SSE,30,['new jersey rap'],18167
6fOMl44jA4Sp5b9PpYCkzz,NF,83,"['hip hop', 'pop rap']",8427797
38wxcfNEqMwuPniHvplin5,Neoni,68,[],225017
64KEffDW9EtZ1y2vBYgq8T,Marshmello,84,"['brostep', 'edm', 'pop', 'progressive electro house']",35082960
5OBK3iQwjNQqElPmn4TgAE,Natan & Shander,57,"['reggaeton colombiano', 'urbano latino']",7601
3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,74,"['contemporary country', 'country', 'country road', 'modern country rock']",6038649
46SHBwWsqBkxI7EeeBEQG7,Kodak Black,81,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",9294341
1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,67,['australian hip hop'],668696
7zkwepHPyac6tCYl0fL0co,ASTN,62,['bedroom soul'],267223
21UPYSRWFKwtqvSAnFnSvS,Amaarae,65,"['afro r&b', 'afrobeats', 'alternative r&b', 'ghanaian alternative', 'ghanaian pop']",168626
1OzGBMZ8rp73R6DWx0IUr5,Diamond Pistols,50,[],13343
4QrBoWLm2WNlPdbFhmlaUZ,KEVVO,61,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",459435
47MpMsUfWtgyIIBEFOr4FE,Lunay,71,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",8361401
2kRfqPViCqYdSGhYSM9R0Q,Madison Beer,72,['pop'],5709639
6oqHT4S7trO98T8NkbQJ4h,dyl dion,52,['bedroom r&b'],18396
5423qBaPPRptI9nyINCSJB,Lexnour,48,[],21401
1m7LSAMIB1BErIHYSOn32W,DJ Scheme,64,['viral rap'],243771
1PKErrAhYFdfrDymGHRQRo,Nathan Evans,64,[],323270
5RRbimRyvmhCG5MfRKQXzM,Chaz Duffy,44,[],649
0EUy62Az50Nt76jfcJxLG4,My Mama,17,[],16
7gXy60xRcwYujBFoYHnR2O,Big Red Machine,55,"['eau claire indie', 'folktronica']",146957
5o615XColiSVMPDWlslKSk,Wonstein,60,[],108257
70AkqfU43ou9hFxJZTDt7A,Wicca Phase Springs Eternal,54,"['cloud rap', 'emo rap']",136952
33tFkBLsl6f8TjKkV0uF0C,Lovejoy,70,"['pixel', 'pov: indie']",1300021
14CHVeJGrR5xgUGQFV5BVM,Fivio Foreign,71,"['brooklyn drill', 'new york drill', 'trap']",1115682
4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,68,"['piano rock', 'viral pop']",570251
37M5pPGs6V1fchFJSgCguX,FINNEAS,68,"['alt z', 'la indie', 'pop', 'pov: indie']",1831811
4TBU1LUldUubb3RaqmLLN7,Tono,50,['rain'],190
6QtgPSJPSzcnn7dPZ4VINp,King Von,76,['chicago rap'],2861796
63ELR8SMfqu8EH9eXqCt9j,Slump6s,54,"['pluggnb', 'rage rap']",136652
1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,78,"['melodic rap', 'rap', 'trap']",1670377
29PgYEggDV3cDP9QYTogwv,Carolina Gaitán - La Gaita,59,['movie tunes'],48691
6DgP9otnZw5z6daOntINxp,Joel Corry,75,"['dance pop', 'pop dance', 'tropical house', 'uk dance']",345682
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,77,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",9705268
7oXvysW3peGY3AEa17WoFt,EBK Trey B,38,['cali rap'],8670
6NwdT3GPUajFQ9IvBYe0cu,K. Roosevelt,36,[],15838
4nMPNmeygaudrlnaoEjpf3,Maryanne J. George,52,[],15515
6LXRvV2OAtXF7685fzh3mj,Rowdy Rebel,56,['nyc rap'],143377
5NTEjLv3GEX1Vx0ITx9Pxe,Germaine Franco,55,['movie tunes'],8040
6NmvwMFvNRQmWdW5N1nxsC,F1LTHY,53,['hardvapour'],22880
5JMLG56F1X5mFmWNmS0iAp,Chelsea Cutler,68,['alt z'],649909
5rOkxO8Va1CnXhF7nrHMrU,YGTUT,47,"['indie hip hop', 'tennessee hip hop', 'underground hip hop']",48444
3x3jSlhyv5CiCZDZlaTq0M,Pi’erre Bourne,65,"['melodic rap', 'vapor trap']",851277
2VSHKHBTiXWplO8lxcnUC9,GAYLE,69,['modern alternative pop'],574255
4HzKw8XcD0piJmDrrPRCYk,Majid Jordan,67,['canadian contemporary r&b'],868566
3bSyv1vO8ye6PKyWcJeVbI,Baasik,58,['otacore'],11814
3zZ88AwlTwfCJkowsFCvLA,Babyface Ray,65,"['detroit hip hop', 'detroit trap']",190215
7K5Lm5dxoEwEpOS0Fc3l3s,Anaïs Mitchell,60,['indie folk'],62931
1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,90,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",16728678
7vTyZmNA6LC0WRDg7V6yle,King Iso,57,[],87218
2hmePXeTr2b7cdRAtRjvPq,Jeris Johnson,59,[],153795
7yntSJ6uojO3z6GFUVwhAW,CORPSE,68,['pov: indie'],2287124
5ENS85nZShljwNgg4wFD7D,Gabry Ponte,73,"['eurodance', 'italo dance', 'slap house']",427928
6ubJLRTVzomuWIScbguoSY,Grupo Diez 4tro,57,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",345798
0xRXCcSX89eobfrshSVdyu,MEDUZA,77,"['pop dance', 'pop house', 'uk dance']",630531
4J13m9IZh03PEhoxAxRhXO,Gerardo Ortiz,74,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sierreno']",7101203
7502fDxg339jvGV08Jd4R0,Jasiah,62,"['dark trap', 'ohio hip hop']",352692
3oVcF3VdpMuvMvLLyHPT4t,Sierra Ferrell,59,"['alternative americana', 'new americana']",142841
2o08sCWF5yyo2G4DCiT7T9,HVME,65,['slap house'],61185
1A8NEJYo3VW9aIZ6l55Dgu,Joey Cool,53,['kansas city hip hop'],37334
0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,90,"['hip hop', 'rap', 'slap house']",22424817
1qto4hHid1P71emI6Fd8xi,Aventura,78,"['bachata', 'bachata dominicana', 'latin hip hop', 'latin pop', 'tropical', 'urbano latino']",7162417
6xFrZbce9KH5APjBe4QVNa,Da$H,44,"['new jersey rap', 'underground hip hop']",32879
0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,81,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",6891817
757aE44tKEUQEqRuT6GnEB,Roddy Ricch,80,"['melodic rap', 'rap', 'trap']",9329274
4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,72,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'dance pop']",5746915
10exVja0key0uqUkk6LJRT,Vance Joy,76,"['folk-pop', 'modern rock']",2824575
14qypx78D3Jd1mm7c2BqQb,T-Shyne,43,['atl trap'],10339
0wGzciem2JUvglxX6Hr3E9,Hot Freaks,54,['pov: indie'],109363
0DxPHf2flBAcV2SnZPg3SV,Jake Scott,63,['indiecoustica'],172681
06Qf6vq8AVIpE9XIw8LAsY,Lil Duke,47,['atl trap'],291614
0mXTJETA4XUa12MmmXxZJh,Eddie Vedder,62,"['acoustic rock', 'grunge', 'permanent wave']",1496303
5C2iFRY2UldL2hv9THw4aB,Mad Tsai,58,"['bedroom pop', 'pov: indie']",301352
5OGraDcSkO4oTWthkm77WL,Tornillo,70,[],573391
5HL0VTY0iLTz0RcoeI4cmY,Lil Mexico,29,['south carolina hip hop'],11131
2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,75,"['hip hop', 'miami hip hop', 'rap', 'underground hip hop']",5405276
3pIwImfumJioKb0zHHP61x,Joe P,51,['asbury park indie'],105978
7DQYAz99eM3Y5PkP9WtUew,Jax,64,['gen z singer-songwriter'],497231
1oH2B8tcHn4Gpl2bmmyd4A,La Santa Grifa,73,"['mexican hip hop', 'sad sierreno', 'tamaulipas rap']",3915229
4huXijLHlm8VMzeob86QvD,WMD,57,['chill beats'],17928
2JSwnwAT1BupAQkhqcRCUw,Sada Baby,57,"['detroit trap', 'scam rap']",457574
6vHBuUxrcpn1do5UaEJ7g6,Domo Genesis,60,"['alternative hip hop', 'underground hip hop']",315624
7j6DKwmjbxvpQO8h914uEz,Ryan Castro,75,"['reggaeton', 'trap colombiano', 'trap latino', 'urbano latino']",1619906
7EOpIcFOVG2PedJgVbCHJ2,Alta Elegancia,57,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",75169
7fexYDMRWxJ25mYGdblXWW,NICOLOSI,27,[],2307
4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,82,"['electro', 'filter house', 'rock']",9411154
23DYJsw4uSCguIqiTIDtcN,Southside,63,['atl hip hop'],84446
4PNHuWkk4ee6R8WEhFVPf5,NoCap,61,"['alabama rap', 'atl trap']",980751
1JhiIIXT9DWqEU3BYFZwGA,MOTHICA,57,"['alt z', 'vapor soul']",262175
0GeeIVcvGA8GSlWsoY1dkG,Vory,57,"['kentucky hip hop', 'trap soul']",121732
4Ui2kfOqGujY81UcPrb5KE,HAIM,66,"['indietronica', 'metropopolis']",1256084
4nZmMrwH6LxHnCzQv4IFUE,BIG30,63,['memphis hip hop'],449620
6PvvGcCY2XtUcSRld1Wilr,Silk Sonic,73,['neo soul'],805593
7FGjkq9WfrRmBFL64ST0p9,KillBunk,57,[],63546
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,86,"['dance pop', 'pop']",25382601
5FQ8tBUtIamA2hRtatrYUF,Marc Seguí,65,['spanish pop'],105029
64tJ2EAv1R6UaZqc4iOCyj,YOASOBI,79,"['j-pop', 'japanese teen pop']",5443972
3EW0kQ1skZiK1NHg3Spt9J,Takeoff,72,"['atl hip hop', 'rap', 'trap']",1411069
5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,72,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3563352
1R4jDezcLcFxrJ9PHNrbG0,DaBoii,55,['cali rap'],203022
3sklFG9fuDAq3vbIZlkNH6,Laura Les,59,"['glitchcore', 'hyperpop', 'proto-hyperpop', 'transpop']",113118
28gNT5KBp7IjEOQoevXf9N,Camilo,79,"['colombian pop', 'latin pop', 'reggaeton colombiano']",17799119
2ledyuziz6YjLK5Dw483Oc,DJ Paul,59,"['bounce', 'crunk', 'dirty south rap', 'memphis hip hop']",99895
5nO7Yt0Jon48sqKR6VME4T,Joe L Barnes,57,[],15912
4AA474G2hRfrHyGrfyDseO,Mozzy,65,"['cali rap', 'sacramento hip hop']",724870
100sLnojEpcadRx4edEBA6,Zella Day,56,"['alt z', 'electropop', 'gauze pop', 'indie poptimism']",428171
6VOoiigTiLVgsMQPP1JOdC,Crissin,57,"['reggaeton colombiano', 'urbano latino']",13620
2I80te5uIPCn0LeEtWE34Q,Fat Bub,10,[],1
2tl280wIokrLjabzrSKTgU,Holding Absence,55,"['metalcore', 'uk pop punk']",93537
5ujvZU2thXjZgFKPUt1rDt,Chayce Beckham,61,['modern country pop'],66503
147nKr9upHZSSxqCzh9j7c,Jimmie Allen,62,"['black americana', 'contemporary country', 'country road', 'modern country rock']",232860
5G9kmDLg3OeUyj8KVBLzbu,mike.,67,"['indie pop rap', 'rhode island rap']",555872
5uNC6r2ozOi3dwcQjzowJl,Hector Rubio,39,[],7
5rxf4rjZ5lyhKt7DWM5dLL,Lauren Auder,25,['baroque pop'],8528
4nyfgWiyyKQQB6AveRSWx7,Janiyah,25,[],3609
5n9bMYfz9qss2VOW89EVs2,Bomba Estéreo,73,"['cumbia', 'latin alternative', 'latin rock', 'pop electronico', 'tropical alternativo']",1040783
0lFLP59V4TY3XgnrkFIwxK,Katja Krasavice,56,"['frauenrap', 'german pop', 'german viral rap']",398741
053q0ukIDRgzwTr4vNSwab,Grimes,69,"['art pop', 'canadian electropop', 'grave wave', 'indietronica', 'metropopolis', 'neo-synthpop']",2016017
2WXYTbQLAhC8jhJLsw5nIi,Damon Elbert,24,[],1192
1ooV8YZC1KbpEcrmI8WH0F,Yebba,66,['pop soul'],376621
41X1TR6hrK8Q2ZCpp2EqCz,bbno$,72,"['canadian hip hop', 'dark trap', 'meme rap', 'vapor trap']",1216551
3KNIG74xSTc3dj0TRy7pGX,Yung Bleu,68,"['alabama rap', 'trap']",1334057
2gpFIVZUCq1gf8RALTZaWj,Lucy Bennett,53,[],214
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,89,"['canadian pop', 'pop']",71877862
4k84U3BB9LqFYogMZN7w94,Cris Dinero,25,['vapor trap'],7629
1w7GLktHE8w0aEhhaZ0QKB,Shakewell,68,['dark trap'],251573
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,77,"['contemporary country', 'country', 'country road']",8216077
0dUYLC7DLjeS8gIh8cz2Pq,Jenevieve,55,['alternative r&b'],134819
4CAL0nDGvLhUfQEpwSLnUz,Wacotron,58,[],41366
1yPvnL2XGGehNiOGWzcAAG,Dan Sanchez,68,"['corrido', 'corridos tumbados', 'sierreno']",429297
3xLU748QxpTmIVaiNXXg0P,Encanto - Cast,63,['movie tunes'],83023
1gl0S9pS0Zw0qfa14rDD3D,Surf Curse,69,"['dreamo', 'indie surf', 'pov: indie', 'surf punk', 'vegas indie']",915108
1z7b1Pr1rSlvWRzsW3HOrS,Russ,78,['hawaiian hip hop'],4820435
4QAp87iZerUP9PKxtLhmW1,Oliver Nelson,54,['scandipop'],31049
1T8S48bD91THNKBByWBDyn,Dwayne Johnson,60,['meme'],277942
2AXsnwUyL9eMUy3y0ly2si,SeptembersRich,53,['rage rap'],40700
1xQIR56DxgWYZPUvOLRIua,Amindi,49,"['alternative r&b', 'dancehall']",35645
5aHIAHzgbBmsyz8iBvpRc8,El Choforo,38,[],9
5ooSG9S0glqP5ZrqqaHBvT,James Fauntleroy,54,[],23170
0TKFPt9w0AAEnhB9bd0pLy,LUM!X,70,"['melbourne bounce international', 'slap house']",140093
3A5tHz1SfngyOZM2gItYKu,Earl Sweatshirt,69,"['drumless hip hop', 'experimental hip hop', 'hip hop', 'rap', 'underground hip hop']",2008612
0dXXFVCw0LKzmHFrTLUaQJ,Tito Torbellino Jr,64,"['corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana']",1030859
0VNdJEOx6iLqj5ih4dAMNT,ZigBayGayRaps,16,[],130
7bXgB6jMjp9ATFy66eO08Z,Chris Brown,87,"['r&b', 'rap']",19485064
0p7lJtfYpKXr9KClOkpRaF,Elyssa Smith,55,['deep ccm'],13525
7rybj6DFBE9HYjDsD4ILuA,A Dreaming Machine,54,['white noise'],204
7o96HO2zrujyATtVsqGhh3,Goth Babe,64,"['indie rock', 'pov: indie']",260635
484bfoveqgHfx2VhNY4zzT,lentra,55,['canadian hip hop'],28231
1SupJlEpv7RS2tPNRaHViT,Nicky Jam,81,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",18820150
5szilpXHcwOqnyKLqGco5j,Faye Webster,64,"['atlanta indie', 'indie pop']",445831
0jPnVIasXzBYjrlpO5irii,Ingrid Andress,63,['contemporary country'],128356
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,73,"['dance pop', 'pop']",5993320
12GqGscKJx3aE4t07u7eVZ,Peso Pluma,94,"['corrido', 'nueva musica mexicana', 'sad sierreno']",3250923
7gW0r5CkdEUMm42w9XpyZO,Laufey,70,['gen z singer-songwriter'],673357
2OaHYHb2XcFPvqL3VsyPzU,Rico Nasty,66,"['alternative r&b', 'dmv rap', 'trap queen']",1012780
04zbRSHjzlQYvV31SW7qZ4,ICECOLDBISHOP,41,['indie hip hop'],11672
4eYE8Z6cfEHEdG22lTyucP,Morgan Wade,58,['modern country pop'],92095
6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,92,"['pop', 'uk pop']",111983340
3fCQnw6VSudXBTN5d2QP2z,Gary Lightbody,54,['british singer-songwriter'],8394
0gg11prPP6OqtUvBcKnPpq,Rylo Rodriguez,57,"['alabama rap', 'atl trap', 'memphis hip hop', 'tennessee hip hop']",304686
3QVolfxko2UyCOtexhVTli,Angèle,68,"['belgian pop', 'french pop', 'variete francaise']",2598370
0JJPGXLFoZ9iBaCPfEPIBM,Joel Figueroa,23,[],7
7MoIc5s9KXolCBH1fy9kkw,Japanese Breakfast,60,"['art pop', 'eugene indie', 'indie pop', 'indie rock', 'philly indie']",605346
6ptC15l7UMxtMiGsDCbiOb,DidIt,5,[],69
4pnp4w9g30yLfVIAFnZMRd,ACRAZE,68,['pop dance'],92197
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,81,"['hip hop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",4617007
