artist_id,artist_name,artist_popularity,artist_followers
1R4jDezcLcFxrJ9PHNrbG0,DaBoii,55,202928
0VNdJEOx6iLqj5ih4dAMNT,ZigBayGayRaps,16,129
7gW0r5CkdEUMm42w9XpyZO,Laufey,70,669067
111WEufNVhB1lRCVHAqEve,José Mejía,57,102761
2KAaJOwfu8n93byx6YPRPa,Scarlett Johansson,57,192083
0vdfJvybF4QD1rzkHYqp6Q,Ned LeDoux,36,20188
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,78,2752871
4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,86,15070529
1EnZjgGD81emhSdq6adEKt,GRAVECHILL,58,30157
4lhUHpVOXmkEBGGHV71QCh,Chance Peña,66,92920
21dVknSLCsK37cWozWDZZS,Matt Sassari,67,44122
27plYDXNJSOD084j39Lmlj,Palomo,59,1133290
4EPJlUEBy49EX1wuFOvtjK,Becky Hill,75,627038
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,72,735873
3pc0bOVB5whxmD50W79wwO,keshi,79,2579453
2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,81,4544959
66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,67,429284
2WXYTbQLAhC8jhJLsw5nIi,Damon Elbert,24,1191
2Ju0kEPJxYUo0XM2PNUGeL,Jarina De Marco,44,14366
35WVTyRnKAoaGExqgktVyb,Hotel Ugly,75,288378
540vIaP2JwjQb9dm3aArA4,DJ Snake,78,8501091
54R6Y0I7jGUCveDTtI21nb,Boney M.,70,1664669
56gMovAlFdnmrDk2BcfUlJ,Rx Papi,54,40685
1apmSb6aeHZyr9zUsy1Z9q,VaVa,38,60098
2JSwnwAT1BupAQkhqcRCUw,Sada Baby,57,457395
3IaKn0ExWTMPqa0mscUYw3,Only The Family,62,335996
6ubJLRTVzomuWIScbguoSY,Grupo Diez 4tro,57,345400
28gNT5KBp7IjEOQoevXf9N,Camilo,79,17796812
1xbu7UyVdZxwIiNfLcUKqn,Paul Cherry,38,34695
4NpFxQe2UvRCAjto3JqlSl,Greta Van Fleet,70,2322391
4NEQrC4AlByMUOmOp9H5hZ,Julián Mercado,55,334236
7cVZApDoQZpS447nHTsNqu,LeeHi,66,1498012
6W32hq7OVgrNXNCEU4RgfD,Tamae,50,2511
6NwdT3GPUajFQ9IvBYe0cu,K. Roosevelt,36,15834
2WzaAvm2bBCf4pEhyuDgCY,Ruth B.,75,2869047
1SwmXTElW9TlkK2Rydgb4D,PlayaPhonk,63,259360
39af15p0feaAOdL9DTRj3m,JT,56,11170
4e9TBaTlI3LVQz3tkTYC0I,Hailey Whitters,57,52244
2VDsDEKCdNm7c7Ve43Z9gw,Clare Dunn,36,43530
1glBi4zyzqaSQoy8ReU0rz,Grupo Los de la O,69,705237
6T4tcUkLcppayRBkcjXR0V,Ketchy the Great,39,13676
7J2iS8AJGjC7om2vgBXdDJ,Cl4pers,53,65384
12j6dJrPXanCBwY599pZxf,Matt Maltese,68,351944
1cNDP5yjU5vjeR8qMf4grg,YNW Melly,73,8812953
1PKErrAhYFdfrDymGHRQRo,Nathan Evans,64,323083
64tJ2EAv1R6UaZqc4iOCyj,YOASOBI,79,5435984
6MPCFvOQv5cIGfw3jODMF0,Internet Money,71,716834
0JJPGXLFoZ9iBaCPfEPIBM,Joel Figueroa,23,7
1qto4hHid1P71emI6Fd8xi,Aventura,78,7159310
2QWIScpFDNxmS6ZEMIUvgm,Julieta Venegas,74,1974416
0XeEobZplHxzM9QzFQWLiR,Eslabon Armado,86,3975865
6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,74,4493129
3Rx4PJ7SP6unkOk5elPUK7,Money Man,68,521519
6oqHT4S7trO98T8NkbQJ4h,dyl dion,52,18346
3R6Kbe18UcjsGkBGWElC51,Los Austeros De Durango,56,435654
568Mijeve4yb7rwe9EYDSn,Grupo Primer Proyecto,7,2
1Zkxm1dM3HI3QkTmxUEVQA,Los Gemelos De Sinaloa,68,476041
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,80,7949364
6V2Aq0SAFhFdZjwcrtcKkN,Max B.,14,71
58r1rB5t3VF5X6yXGPequV,Maverick City Music,70,1121084
1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,90,16717531
0iDx4sYtJ0FfXi5tdGGXTA,Drip-Drop,54,202
6QgOGgahvXBHEEzpjbDsOj,Sanctus Real,58,305910
6wDDxmc6DCL53dpL6uMjqM,Wassup Rocker,51,25784
3UjPnt2nRmw10N58bBeNOg,Xavier Omär,54,395693
5JMLG56F1X5mFmWNmS0iAp,Chelsea Cutler,68,649705
6cK3NBO6uP7hh0oyuVELFl,Saweetie,71,1785852
7AI9yB4mqXc2h9fONnHgqA,herhexx,36,170
5K0rbdBrs2tNXe5LeWMATT,Bootsy Collins,69,371095
7MbxdnkfBJ2STy1K8VzbzJ,The Frequency Shifters,55,297
1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,78,9461841
6RHTUrRF63xao58xh9FXYJ,IVE,79,2126036
4exLIFE8sISLr28sqG1qNX,Travis Barker,71,418935
5L15t6I0PQS9SBXbiklPEN,Summrs,63,262227
5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,72,1941786
4uUHXzdIW2IXKy362FjGMB,Phlaque The Grimstress,15,35
1ybINI1qPiFbwDXamRtwxD,Smino,69,797557
5g63iWaMJ2UrkZMkCC8dMi,Lil Tracy,71,644658
181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,78,7682516
6jdXzmcf0crcLQOkn58oLQ,Liquid Planet Recordings,52,217
1JeY1HkXL8bR7ljheqDrMv,Timo,30,9214
3Wb38LDP3N4tkobValgE9D,Juanka,67,737608
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,90,20047954
4sTQVOfp9vEMCemLw50sbu,Galantis,73,3356599
5rkVyNGXEgeUqKkB5ccK83,Ashanti,71,2716394
6PvvGcCY2XtUcSRld1Wilr,Silk Sonic,73,805536
1MXZ0hsGic96dWRDKwAwdr,Tyla Yaweh,60,509423
51Blml2LZPmy7TTiAg47vQ,U2,78,11071379
44vREmJC0OlVZjZaGLqVEd,Morray,64,212147
11662aaOqDYv2EBHSxJPJV,Drivotra,52,274
3ppQEG71r7jVpI8RudzycF,OHGEESY,68,220860
3win9vGIxFfBRag9S63wwf,Bailey Zimmerman,75,483492
1DxLCyH42yaHKGK3cl5bvG,Maria Becerra,81,4105477
53rBi3LpNcMJUTSANS6uYT,DAISY WORLD,51,9646
12GqGscKJx3aE4t07u7eVZ,Peso Pluma,94,3215550
3PyJHH2wyfQK3WZrk9rpmP,Ashnikko,71,1943114
1bgpRrszIfYOXgzXcR02jP,Pacific Rain,51,339
1xgl9yxqIVq8PEEMai38uV,tana,60,297387
2J6pigOrBmKQgqJUY5UM7r,Matt OX,60,300283
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,73,5991409
4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,75,3413141
4jogXSSvlyMkODGSZ2wc2P,Calibre 50,76,10048276
3crnzLy8R4lVwaigKEOz7V,E-40,68,832109
2S2mt1DiA4QKdKvtqwxrbB,Jackboy,55,451763
3KV3p5EY4AvKxOlhGHORLg,Jeremih,74,6315890
62F9BiUmjqeXbBztCwiX1U,Lil Darkie,71,1413803
4W2brXZKxOJkvYWr8PReXh,AiritOut JuJu,8,4
3NPpFNZtSTHheNBaWC82rB,X Ambassadors,73,2866551
5aHIAHzgbBmsyz8iBvpRc8,El Choforo,38,9
4A4qYy2jK9DDN1OHV0nLkH,Código FN,64,725630
329e4yvIujISKGKz1BZZbO,Farruko,84,15074672
7J0hrNYCO5DgAx0XaRJqkh,Yung Kayo,45,25229
0aKS1m1pFD0WwcYo6P02HU,YungLiV,40,9019
44mEtidu0VdRkIqO4IbkNa,Marca MP,72,1770296
3EIX8WuD9ybB4ruz0MSilB,Lil Gnar,58,554513
758sHPdw5FpB5ZM8f5MpXe,Maxo,48,33503
37czgDRfGMvgRiUKHvnnhj,Öwnboss,67,66831
2WgfkM8S11vg4kxLgDY3F5,StarBoi3,52,27367
0T5OJgMVjKIX3b3W3ekqOl,Rocko,48,541493
7vp0b6TMlF5PF9eIeSzadf,Erick B,50,39238
3Fl1V19tmjt57oBdxXKAjJ,Blueface,68,6047891
5TcnuUD5MHBfd1cO4kweWD,Alex Favela,53,8386
6tPHARSq45lQ8BSALCfkFC,Lainey Wilson,71,234163
1A9o3Ljt67pFZ89YtPPL5X,Snoh Aalegra,66,999212
2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile,66,737965
63GIj2yhFvX1Bzphb9JgVb,Fenix Flexin,64,88188
4r63FhuTkUYltbVAg5TQnk,DaBaby,82,10797001
1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,87,37181114
46MWeeHNVMYRIIofQBEX98,BEAM,61,58687
3QJUFtGBGL05vo0kCJZsmT,salem ilese,65,308932
4sb7rZNN93BSS6Gqgepo4v,Too $hort,64,1418603
2vjeuQwzSP5ErC1S41gONX,CHANMINA,62,597932
61GrWHOtJOXpqQjibezT8i,HVN,37,8011
0u2FHSq3ln94y5Q57xazwf,Keith Urban,71,5116018
7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,78,6961978
23DYJsw4uSCguIqiTIDtcN,Southside,63,84422
2cFrymmkijnjDg9SS92EPM,blackbear,77,4858061
3K40SMapVhc8PxyYFofHff,Corbin,52,126288
5Dl3HXZjG6ZOWT5cV375lk,Yo-Yo Ma,67,563796
3zZ88AwlTwfCJkowsFCvLA,Babyface Ray,65,190009
4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,72,5745653
0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,81,6153597
15ZjD8Gus20Miqw3fdOaXX,Stunna Gambino,53,85643
2ZKzqJz3pPfWKVRgz9b39j,Ilsey,48,3601
1HD6q5dxREv64GOc3H7vBs,Maestro Chives,62,7479
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,86,25373807
4vg4AC4wgDKwGNV1xemLr1,DSCOSTU,39,376
77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,83,12424720
3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,83,3833141
2ledyuziz6YjLK5Dw483Oc,DJ Paul,59,99854
0OEYE03fBF2VoTBxGuaUxL,Chri$tian Gate$,64,214011
1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,64,111421
1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,78,2169800
1yI0tX9OnfOx9siPj8KNOO,Ralfy the Plug,52,44508
3z2IySIVkUy23tiLxLy4Wh,Fatboy SSE,30,18165
2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt,72,2289628
1CbA4z6JauNQnHzOErDQL6,Luci4,65,192753
48scskxHFIigHFEvAiNVb1,Shara Nova,21,1318
6zA19zdA3bkCzHnAfcwFag,Distantic,51,124
6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,74,1086536
2ElMqlv5py0QFIVXUff627,KSLV Noh,68,310042
7gXy60xRcwYujBFoYHnR2O,Big Red Machine,55,146894
5olrQpDroHT7sjmYWMLivy,Pressa,54,114998
3jAZsSIIA8HLjxR99biJyx,Cico P,47,22175
0xbFeNL2mGn3piQX1Xpsf4,Emily Rohm,47,3226
5XKFrudbV4IiuE5WuTPRmT,Stephen Sanchez,79,627989
7HjGPPtdNuHcK8crc7iNkn,Ian Munsick,65,140934
0z7Yuv7DuDQ5SaVn4VSlLt,Lisa Hannigan,54,177139
6OMeWwhQYqKka22e4zSnur,Surge,27,6222
6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,81,8665759
1bAftSH8umNcGZ0uyV7LMg,Duki,83,8533318
2AMeiDbfU2vonrTkpXDKUu,Kay Flock,68,491690
1whQB3WyMZqY9Era5Ozn6J,Diggy SW,33,84
3j0NWNepdxwMo3NXEnhcol,Tiffany Tatreau,44,1481
5tQMB0cuNXdCtzovGt55uD,LUCKI,74,457293
4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,69,2042821
1yDI9pWnlrJmi9kZn3gkCb,John Paul White,57,33870
0KuF7reCTOZwV7YJnHQqgr,The Neptunes,59,79882
4QAp87iZerUP9PKxtLhmW1,Oliver Nelson,54,31045
36lCD1wpgG2iZFY57owCNi,Bleed The Wicked Menace,56,9522
2IMZYfNi21MGqxopj9fWx8,Rels B,82,5115210
67ZcPnEGiAlCx2O3sQarWV,Alexandra Kay,53,150590
4TCXgdDPm10ensLNCVnIYa,Joy Williams,59,113658
2L0WmgzvOHv3xAbc3NY3K6,pluvia,56,654
4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes,64,1276541
3A5tHz1SfngyOZM2gItYKu,Earl Sweatshirt,69,2007939
3UX8alMeNzw4otaIf0tOcc,Sing 2 Cast,40,5483
3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,76,3672582
47MpMsUfWtgyIIBEFOr4FE,Lunay,71,8356754
1u6AXgo5qmg0tfY8rDP18Z,Juliito,47,99204
1SjoiuYpn7l6bt178gNto7,Leesta,19,994
3Ps6le7tj5BdNtdnfNgTU4,6 Dogs,51,291044
2L9DVKDXY3W8uRl5TwLbMC,Colby Acuff,52,30277
3hcs9uc56yIGFCSy9leWe7,Lil Durk,83,5524440
31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,82,7393657
5Pr8c5tFEnvRsDiLddXCe0,Ju Banga,17,12
4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,74,1111735
6SFUC6ORDCIBqPssCBpeHT,Patty Loveless,53,406731
7jDblfQQLFAZCKXFfoGZ9Q,Jay Worthy,54,31861
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,76,6107140
4uhtwfPIUNW1qmL13rzZmF,Christian Camilo Peña,25,49
6Iz3eq2aQGFf7TbGT2iahL,Gabby Barrett,63,267742
38wxcfNEqMwuPniHvplin5,Neoni,68,224617
1Ud8vW7qmJ1eQpLUFJfne7,Tes X,24,4046
6tt0iYnpHERj05WATWRiom,Bantu,46,20083
3WGpXCj9YhhfX11TToZcXP,Troye Sivan,74,7612966
1UyzP6admqk7jIIgedlD4B,Little Circuits,51,573
6qxpnaukVayrQn6ViNvu9I,BigXthaPlug,67,111168
4gzpq5DPGxSnKTe4SA8HAU,Coldplay,89,44068819
3kft86DbqCNr7rjq3pEj0G,Sarah Cothran,58,273587
6QmSTo72BYMATkQVOV1axD,Kaitlin Butts,52,28677
6AMd49uBDJfhf30Ak2QR5s,Coi Leray,79,561082
1TA5sGRlKUJXBN4ZyJuDIX,Blessd,76,2056030
5he5w2lnU9x7JFhnwcekXX,Skrillex,78,8174813
3CAhiUHkUYT1mFtVHM9SHA,Valentín Elizalde,69,2878685
7dOvC6mtaZ6jvuReZwMkkM,AO Meally,19,7
3Z7sI9OvtPJDAtjrZQKIAE,Rick Flemm,53,215
7zVXfjqG8yM5gVp8WLab5s,Epiphonema,49,35
10exVja0key0uqUkk6LJRT,Vance Joy,76,2824035
7crPfGd2k81ekOoSqQKWWz,Stevie Nicks,66,1225900
2p1fiYHYiXz9qi0JJyxBzN,Skepta,73,1109569
718COspgdWOnwOFpJHRZHS,Luke Combs,86,8490167
2gpFIVZUCq1gf8RALTZaWj,Lucy Bennett,53,214
1Ts9of7VPZElwPQnqnDSfW,Lyanno,74,1038725
40LHVA5BTQp9RxHOQ9JPYj,Lauren Daigle,70,2395316
4ZAk3yVJdtf1CFnTiG08U3,Luna Li,57,92544
1GKIlPFdcewHtpDVCQ8zmJ,Brray,75,245429
6eJa3zG1QZLRB3xgRuyxbm,Dayglow,67,889250
3LZZPxNDGDFVSIPqf4JuEf,Ice Spice,82,1228500
3Edve4VIATi0OZngclQlkN,Dopamine,62,3571
6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,66,4237048
0UntV1Bw2hk3fbRrm9eMP6,B.I,61,646199
53Gnd3lGlcL8ua9Yyu9xDP,Amanda Cook,55,115110
0mXTJETA4XUa12MmmXxZJh,Eddie Vedder,62,1496000
4mHSoO9E4E15Kpxb0brKBS,Boss Top,43,30809
0f5nVCcR06GX8Qikz0COtT,Omarion,64,2771555
5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,70,5077497
3uJx5SnOM59Li7lCxA3b29,Lil Keed,60,912770
7matqk3epcmZaikm34GB3T,GAWNE,52,60587
3RtNN1VnooWEn3KQk03DUL,Noriel,74,7008266
4vdAAzZBUKbsrvHi6UR7B7,Jessica Darrow,57,17804
0u6GtibW46tFX7koQ6uNJZ,Topic,74,207738
3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,74,6036811
6UBA15slIuadJ8h2lPRPos,Tech N9ne,69,2672863
1Lskvp8v0SE5vR9KR8Ymcb,Golde London,24,1234
26nStRV6Waedt17W4Uhx6l,John Leguizamo,47,3618
3pIwImfumJioKb0zHHP61x,Joe P,51,105895
3AA28KZvwAUcZuOKwyblJQ,Gorillaz,82,10430964
35jCvzv4P88FtaqOVXezKk,Mac J,43,17558
7kjqkL4lIUyxO4HLzpRYo9,99zed,56,17472
7qmLUka1qXXjTqoYxQD9dY,Ballgreezy,7,77
0doHBzLLsQPvw51PMryi0k,SaysoTheMac,47,19404
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,87,20093571
2RDOrhPqAM4jzTRCEb19qX,Sheck Wes,65,1439409
2jwC7uml6QVgLBfx1Hbtek,Memo Boy,56,167457
7502fDxg339jvGV08Jd4R0,Jasiah,62,352582
0ynzbXwyCzxicMKHBoOkSH,EKKSTACY,66,163039
3gBZUcNeVumkeeJ19CY2sX,Ken Carson,71,485019
0OpXeanba0vYnyoft00BP6,Polo Gonzalez,67,461670
0C86lmpnwiyLDUiyo4d0P1,BRELAND,61,82339
0B3kMiB21aPQlKumGDr4c7,Veeze,58,50921
2R21vXR83lH98kGeO99Y66,Anuel AA,89,28995926
1kmyK4B8GpPz1nHI2MvOSO,ANH,40,5113
2kCcBybjl3SAtIcwdWpUe3,Lil Peep,83,10064075
26cMerAxjx9GedFt0lMDjm,Bella Poarch,65,1044608
7o96HO2zrujyATtVsqGhh3,Goth Babe,64,260443
0Njy6yR9LykNKYg9yE23QN,Nardo Wick,72,671547
4DW34vji6G9GgGY0k2mic7,Chad Smith,49,2894
3TyeX0lk4B7k56ukfzEE0z,Tenille Townes,53,138648
4l1ovhN5c3t3b7G6KQcXHE,OT7 Quanny,35,4608
4UrIphY7uGLwD0rRd6NIi9,Lambo4oe,61,12183
1m7LSAMIB1BErIHYSOn32W,DJ Scheme,64,243568
5wbYyVxcU8ALnE6GVbhuXK,Thf Zoo,36,2718
4L2dV3zY7RmkeiNO035Fi0,Mufasa & Hypeman,62,11100
6y7frW1RUq3XBBXbYowVpk,Chandler Moore,65,200263
0nk8VCkEQRQfvd6xoknxfo,Navé Monjo,35,2373
5huyg7SMILhRUxe3KHoJiA,Nyce,42,476
1vaQ6v3pOFxAIrFoPrAcom,Ari Lennox,65,646102
31TPClRtHm23RisEBtV3X7,Justin Timberlake,80,12889550
0XFgyr4jwM0MGeZZW0VzA5,DVRST,71,336624
6AUl0ykLLpvTktob97x9hO,Tee Grizzley,68,3349702
6DgP9otnZw5z6daOntINxp,Joel Corry,75,345591
6Vy1VMVCyTgbcmA1iz0QFg,Eli Fross,55,107859
6XoXNsXj8wck0oVUNwxcmF,MIA GLADSTONE,45,24874
1fux65HMCBvfJHqlBc4Nno,Casper Magico,69,2218496
2kWeFaiHBskk8oqky3KHcR,Nikki Lane,49,65679
6eYFryfcEu3QSq59D62wZQ,Brendon Urie,63,103410
4HzKw8XcD0piJmDrrPRCYk,Majid Jordan,67,868169
6DDdZ3Ezd3Sd2q5yf3z6vJ,Shao Dow,44,16032
0XwVARXT135rw8lyw1EeWP,Christian Nodal,82,13297242
4R73B1y3eqdD0D9JkuFyFH,Boonie,13,114
2kRfqPViCqYdSGhYSM9R0Q,Madison Beer,72,5708741
