track_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_popularity
1MX19fnaW1OUQoglWTYaOo,0.635,0.772,-4.825,0.0279,0.216,0.0,0.285,0.948,119.017,147893,73
64SCQtbRtmO28ks1QhS3w5,0.633,0.664,-5.037,0.0294,0.46,0.0,0.108,0.268,115.058,156747,73
5iMRhOHzze2CujxHiJ6cRL,0.599,0.61,-8.633,0.24,0.213,0.000414,0.151,0.434,159.933,252021,73
5OLaVCAM2pqg7X9mAM2W8M,0.628,0.632,-5.932,0.0325,0.257,0.0,0.288,0.559,137.854,191227,73
2cEnKRR4dYBB2VA1mjlb1z,0.777,0.59,-8.741,0.286,0.397,0.0,0.169,0.238,147.978,155738,73
0QULNNd9z5s35entfiiXoa,0.612,0.884,-4.4,0.0459,0.00516,0.0,0.0997,0.626,119.991,245626,73
06q3sUgkq2k7uhdsi1fczX,0.79,0.66,-5.677,0.248,0.399,0.0,0.104,0.652,143.904,163156,73
1mAey8kEPmDM2icL56kS9d,0.87,0.561,-10.388,0.186,0.0124,0.0,0.103,0.691,100.458,156368,73
4l8CIibQf8cVk5BcrquSiD,0.821,0.304,-6.576,0.114,0.0175,0.0,0.118,0.217,78.089,65046,73
14p60PiibNloesz8pDovLI,0.707,0.6,-9.341,0.219,0.0786,0.0,0.325,0.598,75.944,110602,73
1ITpqT1kDATCtMBwOK7sYn,0.896,0.377,-5.502,0.0935,0.0123,1.43e-06,0.115,0.255,113.886,136573,73
4fPjI40ElIwJQ4DJJxSCOe,0.727,0.58,-11.094,0.192,0.0372,0.00377,0.0596,0.75,114.21,67638,73
4lH5L59hPQGr05aJyb2Q2E,0.487,0.74,-4.973,0.0944,0.157,0.0,0.612,0.522,73.779,181688,73
4b1yxSdlumA8N4fEk4UOZp,0.594,0.628,-6.345,0.359,0.12,0.0,0.0582,0.556,141.391,257213,73
7v4pPS4A7NgY7bxFA3Etv3,0.788,0.764,-4.054,0.254,0.00918,0.0,0.224,0.841,100.095,96000,73
4pNApnaUWAL2J4KO2eqokq,0.46,0.632,-6.031,0.0302,0.0158,0.0,0.0822,0.399,79.846,223333,73
5ZKyj00XSlmEoKnDGH4JZa,0.838,0.59,-4.305,0.233,0.439,0.874,0.105,0.495,150.02,144980,73
2L95U6syP0bV3fkYYOzmiW,0.922,0.927,-3.025,0.105,0.283,0.00331,0.719,0.796,129.978,219000,73
3LBM25IgxI9y549SiYxtSi,0.599,0.463,-7.449,0.0472,0.162,6.64e-05,0.141,0.141,158.053,205205,73
20BOju91NaEFK5Py4VJ2pp,0.84,0.766,-4.12,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,155884,72
5SixeLvPsYpk7qq9lo5xYg,0.903,0.535,-6.434,0.0742,0.297,0.0,0.345,0.508,130.022,148779,72
0lZZ8pibk6Zu3M9hTthk1a,0.643,0.331,-9.235,0.0387,0.761,0.0,0.373,0.648,160.006,83422,72
3LVcKphzONOdQ2EATazlZq,0.847,0.912,-3.129,0.257,0.0781,0.0,0.142,0.88,81.486,156895,72
5JycxhApZmzbA4xSwvqh6k,0.523,0.543,-8.39,0.156,0.65,0.0,0.257,0.318,116.161,127807,72
5yfMsbJda8sXVfnJHgm8Ke,0.383,0.824,-6.814,0.299,0.145,0.0,0.312,0.608,85.441,123429,72
0YrKSfpvflYnLSBd4Jtu6J,0.912,0.608,-7.686,0.397,0.0458,0.0,0.248,0.327,136.994,136900,72
2HHLfzE7PkljuqyYU4vwmh,0.534,0.573,-6.757,0.414,0.00926,0.0,0.136,0.373,160.333,225533,72
7rglLriMNBPAyuJOMGwi39,0.795,0.8,-6.32,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,202735,72
2gVhfX2Gy1T9kDuS9azrF7,0.392,0.574,-9.195,0.17,0.833,0.00179,0.145,0.529,81.112,214707,72
3s44Qv8x974tm0ueLexMWN,0.665,0.527,-8.588,0.429,0.663,0.0,0.306,0.219,94.711,275999,72
50pkO56KXHoH53sVPRSbZ3,0.707,0.567,-4.091,0.0492,0.597,1.28e-06,0.0668,0.964,116.794,125819,72
4KDNRh9Oor80z3XIxdWlui,0.91,0.585,-7.572,0.257,0.0536,0.0,0.127,0.599,129.011,165067,72
0HAqq2GcQKyi3s87GuN7jU,0.739,0.491,-11.515,0.027,0.791,0.0366,0.1,0.707,111.008,228922,72
1V8LJmUEAleAHmBUaD0ZFI,0.536,0.772,-6.027,0.0339,0.206,0.0,0.163,0.423,134.019,208209,72
6lzc0Al0zfZOIFsFvBS1ki,0.594,0.713,-5.314,0.0503,0.000328,0.0,0.114,0.328,129.958,295413,72
4qbEaaJ29p32GI8EWQmm6R,0.783,0.472,-8.392,0.0427,0.22,0.000458,0.0798,0.589,122.052,125256,72
4j5ffIFh7bFT7GZciP1TCy,0.654,0.63,-4.644,0.0259,0.149,0.0,0.111,0.43,89.991,167693,72
5GxUKIEkMXXZo1Tif0IzfC,0.841,0.502,-9.068,0.211,0.52,0.000187,0.103,0.863,109.965,224747,72
7FGdjbZ32vMybPuP0IuE7d,0.759,0.538,-8.256,0.384,0.151,0.0,0.126,0.831,146.933,184490,72
08F16baYbciTva9P4BvpiI,0.855,0.492,-7.578,0.0483,0.0775,6.71e-06,0.111,0.385,109.975,240000,72
7ACW7VpgoKmfM1sKo15UhX,0.748,0.713,-6.399,0.355,0.00496,0.0,0.245,0.482,75.591,279573,72
1lAJUXyP5S2dUYHer1xBas,0.779,0.487,-8.642,0.165,0.28,0.0,0.166,0.0915,127.049,299971,72
2Q9nA56DKKJhj4cHMbHlAS,0.752,0.55,-7.166,0.362,0.172,0.0148,0.14,0.405,174.073,178131,72
1WQ40xJSvgDmD9K7ckJwux,0.456,0.679,-4.802,0.0324,0.176,0.0,0.103,0.483,184.075,212030,72
53tv6ZbyeAwfAUwFaxYbfO,0.841,0.672,-5.557,0.371,0.0122,0.0,0.321,0.599,157.026,146845,72
6VFKuuqSbA1GpMEosUgTwQ,0.637,0.299,-11.314,0.0366,0.742,0.0,0.359,0.364,83.872,213214,72
44tTqUi3xi7E28QLzHVdUA,0.641,0.489,-8.668,0.11,0.0509,0.0,0.071,0.206,142.977,215188,72
3jRDfw9ZpCNuZaMnnfKAEn,0.555,0.605,-9.118,0.034,0.0328,1.61e-05,0.182,0.0723,98.01,128026,72
4pryE6cN2gFL1FVF5fYINl,0.586,0.616,-7.964,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,72
7zjEyeBsaw9gV0jofJLfOM,0.767,0.313,-12.059,0.0798,0.838,0.0,0.105,0.765,82.582,210907,72
2dHoVW9AxJVSRebPRyV2aA,0.647,0.377,-6.003,0.0375,0.594,0.0,0.0768,0.653,79.936,207164,72
64ImcY4fJhY243wr20SR3e,0.716,0.654,-6.702,0.279,0.249,0.0,0.127,0.958,180.11,186833,72
0BTaaKT4RMbs5M73tOHX5Y,0.688,0.909,-1.992,0.0624,0.0474,1.35e-06,0.0674,0.702,97.097,210573,72
2ccuOtUjIyx3tPcsnpeBzJ,0.527,0.461,-5.908,0.0269,0.118,0.0,0.0831,0.227,128.153,214405,72
2afB4eV1KWBqLqFqME6PTh,0.559,0.66,-4.143,0.0512,0.222,0.0,0.193,0.574,163.957,157907,72
2nG54Y4a3sH9YpfxMolOyi,0.588,0.856,-5.242,0.0316,0.000818,0.0739,0.238,0.635,96.966,175044,72
6OcCk1dbAb7XNHsC098oEM,0.607,0.418,-6.997,0.0363,0.394,0.0,0.182,0.386,95.002,171200,72
3S7HNKPakdwNEBFIVTL6dZ,0.645,0.593,-6.506,0.0288,0.0344,0.000127,0.13,0.299,109.984,242720,72
550erGcdD9n6PnwxrvYqZT,0.788,0.571,-6.135,0.0296,0.106,0.0,0.0934,0.797,115.99,254255,72
34chhNX59Wo9HMFCsI3K8Y,0.434,0.889,-5.684,0.0509,0.395,0.0,0.273,0.845,113.326,153338,72
4OmFmE0fzcMG6g0Y8p4eSD,0.473,0.579,-5.824,0.0384,0.214,0.0,0.0877,0.255,73.942,297013,72
3Y1Xr5Hfie9SDXPxIHSgbz,0.491,0.439,-5.846,0.0392,0.378,1.21e-06,0.105,0.328,126.996,197108,72
2T9WeqSMJJb8YBDHPYGU4p,0.642,0.695,-5.62,0.0281,0.000443,1.02e-05,0.0753,0.642,103.984,230960,72
4iya38ctQ1httyA6NOG9oW,0.374,0.778,-4.466,0.0363,0.1,0.199,0.107,0.484,133.85,270887,72
5aszL9hl6SBzFNsOvw8u8w,0.694,0.948,-5.307,0.0361,0.00936,1.62e-05,0.139,0.705,115.044,58149,72
1fTDYdx5zYfWJSX0JlKO8o,0.566,0.748,-6.549,0.0301,0.0643,5.16e-06,0.0925,0.614,96.586,258133,72
7nZwBbH8F8FqArrVIe8Zl4,0.601,0.537,-9.143,0.115,0.0339,0.0,0.137,0.228,140.221,130201,72
4191RXFPa7Ge9XkA4cWlna,0.526,0.334,-8.491,0.251,0.702,0.00782,0.0586,0.522,74.966,212496,72
55cwGtYrExG7slEAor5jeR,0.741,0.622,-8.006,0.0395,0.137,0.0,0.106,0.47,136.014,152987,72
0KUwCOylcgcDfSyuYNEe3a,0.893,0.799,-9.438,0.356,0.514,0.0,0.0622,0.656,143.839,124514,72
11pEKMLmavDu8fxOB5QjbQ,0.518,0.69,-6.15,0.107,0.128,0.0,0.176,0.59,77.837,205721,72
05GsNucq8Bngd9fnd4fRa0,0.519,0.527,-7.673,0.0274,0.075,0.0,0.132,0.267,78.915,238867,72
6bxKECVRnkLmtpeU22Ve9p,0.413,0.624,-10.353,0.0682,0.00859,0.0178,0.132,0.0814,82.516,139652,72
5ZkVnHs6BZViyXnl4LmRXh,0.658,0.455,-11.705,0.137,0.181,2.61e-05,0.0671,0.968,179.991,226347,72
62l3NSQPUxvcwwzKUmysrE,0.882,0.662,-6.382,0.242,0.0124,0.0,0.106,0.57,120.034,106000,72
7pIorU6vXlFoXmHUdsbpfX,0.634,0.54,-7.002,0.0777,0.0223,0.0,0.302,0.543,143.968,149360,72
1FY8LJWKivOdoxZX5TSLpm,0.604,0.715,-7.118,0.0312,0.000425,7.78e-06,0.116,0.212,110.026,176907,72
0y6kdSRCVQhSsHSpWvTUm7,0.502,0.534,-5.954,0.0278,0.0399,0.0,0.0977,0.155,94.05,299080,72
0GGfGINoVYiSFXPOjg3RHj,0.821,0.412,-7.795,0.0341,0.625,1.64e-05,0.0985,0.333,109.977,209454,71
4IQkfUsrwXol38VV3U7t7T,0.61,0.488,-6.918,0.0293,0.817,0.0,0.312,0.443,125.039,240227,71
0FFsgUoFibYISzMxuGS61W,0.683,0.615,-5.737,0.0966,0.222,8.25e-06,0.154,0.45,77.014,188893,71
0auI02VsQeSX5DJ3e17Bmh,0.56,0.0452,-18.185,0.111,0.537,0.778,0.0804,0.805,137.841,91004,71
5BE9B2FiFWBbBdoIQ1m1UP,0.707,0.833,-2.498,0.0517,0.137,0.0,0.115,0.788,110.062,197781,71
7gCe88FGMlkyURLPxglbAo,0.762,0.426,-6.865,0.113,0.0442,0.0,0.0858,0.582,167.827,151705,71
3JJL91ilRV6fXhKqu0FGXs,0.371,0.75,-5.382,0.402,0.601,0.0,0.482,0.729,173.456,155293,71
26UxwWl9xCb83OynXELJcL,0.781,0.726,-4.213,0.0836,0.0299,0.0,0.093,0.436,139.988,181714,71
0PLhwCmQ7cC3ThRGPn3HxF,0.765,0.582,-4.528,0.12,0.245,8.21e-05,0.154,0.36,132.992,171280,71
22ruOqBqBRiZDiXFud4OXa,0.833,0.498,-5.196,0.117,0.0493,0.0,0.119,0.259,139.928,153406,71
5hRFjooNvZWb9gdnXjrv2j,0.547,0.715,-4.682,0.0489,0.199,0.0,0.11,0.724,117.273,190671,71
4oR2cCQGs0Yt0Mgr2diV6V,0.359,0.706,-6.151,0.0309,0.000602,0.0,0.285,0.479,174.079,171333,71
5W8HXMOMLtXLz0RGKUtnlZ,0.664,0.692,-4.128,0.127,0.237,0.0,0.0798,0.233,154.924,257369,71
78p1rF7xx1snnaKxtUzBHn,0.829,0.343,-4.962,0.0982,0.00718,0.0,0.172,0.309,78.061,135418,71
46DU5gYWY2vjE79mbhX4Wv,0.679,0.633,-6.865,0.0317,0.517,0.0,0.103,0.709,109.736,187353,71
60F6pgM6H6miNr5AmjxwjL,0.603,0.551,-6.259,0.0304,0.0696,0.0976,0.192,0.439,75.001,224939,71
1EQFOouqdKYdpbNoOHRVO2,0.671,0.599,-6.18,0.0405,0.0658,0.0,0.101,0.448,121.849,159836,71
4r1AqGpB9YrXV2ivcrqfJY,0.451,0.907,-7.362,0.291,0.0838,0.832,0.137,0.317,151.988,166240,71
08LwMWf5Tcfsd752EPzFV0,0.77,0.574,-5.525,0.106,0.0617,0.0,0.104,0.104,98.962,133022,71
7CxFWAnQ8eqiRL4W12Xzb6,0.877,0.6,-4.577,0.0813,0.021,5.38e-05,0.244,0.176,149.996,140859,71
4mXGooManGPH6xAWRAtRJU,0.689,0.592,-6.758,0.0235,0.101,0.00867,0.11,0.919,98.997,175027,71
43CIWpJaJHRcI4mUSjqgc2,0.697,0.674,-6.326,0.0533,0.00215,0.0,0.138,0.198,81.535,157355,71
6E90gq0KO6FYZVOXx8kCcC,0.778,0.695,-6.865,0.0913,0.175,0.0,0.15,0.472,149.996,132780,71
0k4Xxpf3Ml9e0UFYacCIDO,0.709,0.527,-9.371,0.283,0.0553,0.0,0.108,0.342,142.043,148793,71
7eZXAeqqdLDrAp2MvrPzWn,0.708,0.555,-7.275,0.0734,0.182,0.00565,0.111,0.316,140.017,214893,71
4ak9GGe6afmi2HbxEjvhIC,0.687,0.288,-10.415,0.045,0.863,0.0,0.0986,0.308,110.927,194887,71
0qo1JukfClmpHnUOJxpFXi,0.69,0.732,-5.352,0.0497,0.0604,0.00114,0.168,0.636,107.977,178889,71
5rW7qTn83sCKtqBoneJs63,0.815,0.849,-4.704,0.114,0.0229,0.000176,0.026,0.685,106.035,133707,71
1sbEeUY8KsdvgiQi26JBFz,0.803,0.565,-4.711,0.235,0.0558,0.0,0.141,0.474,163.085,200221,71
3IeL2BjoIaLICr6QDXxlcj,0.789,0.663,-11.278,0.0646,0.439,0.0,0.0649,0.685,99.969,109552,71
4yNoUQkYf1QF8iYlEzNynH,0.739,0.74,-5.86,0.333,0.0045,0.0,0.161,0.488,75.575,279853,71
1I3DclkIlscxB8FjPpocCI,0.602,0.795,-5.086,0.134,0.000603,0.152,0.402,0.526,174.809,80446,71
5xhJMhyDHNzFS2FCDSQTp7,0.104,0.479,-22.971,0.136,0.127,0.993,0.371,0.0133,89.164,169413,71
1cSFlSBdpT4F5vb1frQ231,0.432,0.873,-4.367,0.0577,0.0279,0.0,0.167,0.629,163.936,238444,71
16frIpnyUb9poRwQxQTmaC,0.876,0.565,-6.569,0.0333,0.16,0.0284,0.114,0.931,111.936,209732,71
2S8UMuLJ0z8agFgFGJ6Ztt,0.802,0.59,-7.189,0.0493,0.0874,0.0,0.275,0.687,138.084,214720,71
4HyVMzg0sUQsdOxRvSO8Ka,0.953,0.621,-7.565,0.154,0.00799,4.87e-06,0.307,0.378,132.063,113430,71
19ZzEzb4BVK1wVO4brrmZz,0.59,0.846,-4.251,0.0396,0.182,0.0,0.53,0.733,146.028,174681,71
6kksmL4t09IgxhajuVDDxR,0.621,0.405,-11.26,0.437,0.382,0.0,0.152,0.141,98.427,174549,71
2W779g2UrRZtVdf3FcEOO1,0.668,0.392,-12.178,0.0585,0.789,0.00275,0.345,0.323,135.936,162794,71
6klFWv2xDGeTDoiKTtx4hg,0.599,0.427,-9.037,0.0242,0.747,0.105,0.0984,0.111,73.801,203133,71
2n6qz4opcJlHsEpI8030YM,0.814,0.675,-6.761,0.042,0.00577,0.0818,0.0956,0.776,125.0,174138,71
4sMmYKC0ot3GTbl2RzHw7T,0.53,0.517,-9.253,0.399,0.387,0.0,0.176,0.381,137.554,326813,71
1V0jEAE4UreyX8KYxGLnLP,0.673,0.571,-7.631,0.0488,0.0737,0.0,0.117,0.042,141.957,148808,71
4YPTI6iWXVTGIzDLKvInM0,0.155,0.629,-27.102,0.069,0.00195,0.00174,0.404,0.0348,106.743,208000,71
7xLfmCx9jcZNgzlIK7NupN,0.519,0.666,-7.576,0.0318,0.0108,0.000623,0.0781,0.603,139.94,205714,71
5ScbulRnixQ2XAdvrPMFjz,0.32,0.466,-6.77,0.0374,0.00645,0.0,0.133,0.338,177.693,229304,71
1BPBwKueIEMnUcbbs2te7B,0.682,0.598,-5.694,0.264,0.0575,0.0,0.299,0.823,103.791,112500,71
73qMN9bXy7MSPwwGfH3wQr,0.601,0.406,-11.827,0.0275,0.622,9.19e-05,0.133,0.232,130.059,284773,71
1kdWw77ZpYOkhxeuhzU1j6,0.592,0.41,-12.426,0.0397,0.801,1.39e-05,0.09,0.416,151.923,254640,71
5q3LwAHTqo9d3rET2EA9Nq,0.784,0.521,-5.701,0.0322,0.062,4.75e-06,0.0995,0.817,101.491,167662,71
5YVmHTAsdWnoanWXB7AwZX,0.492,0.224,-8.098,0.0493,0.91,0.0,0.142,0.424,93.039,183429,71
5SkLd0qWWqYtv3Ry0dIyIh,0.767,0.666,-4.951,0.13,0.427,3.71e-06,0.243,0.532,111.879,174432,71
4VCbgIdr8ptegWeJpqLVHH,0.73,0.576,-5.442,0.287,0.354,3.59e-05,0.15,0.155,92.131,228461,71
6iiAfo4wTA2CVC3Uwx9uh8,0.506,0.444,-4.99,0.0285,0.0538,0.0,0.123,0.241,133.873,261843,71
4t2OeILB07eMGTXSUbMPEu,0.757,0.598,-7.777,0.058,0.0904,0.551,0.15,0.18,124.951,210233,71
73W5aXorr5vxrySFcoZqIN,0.53,0.712,-8.135,0.0461,0.44,0.0233,0.0931,0.577,167.964,254467,71
4LdopLerbbhZxY6cBQyRsP,0.776,0.724,-6.332,0.0504,0.145,0.0,0.0943,0.634,101.448,193919,71
50PyquzZ9BaBwLZZd1AuuV,0.876,0.646,-5.756,0.0435,0.422,0.00195,0.0705,0.832,140.032,194693,71
6El3mjjzGWOas5meWIETKI,0.387,0.462,-8.195,0.116,0.595,0.0,0.102,0.0722,74.021,189672,71
1tkipCYkIgti8f1tqjfcWe,0.841,0.732,-5.186,0.19,0.0115,2.18e-05,0.136,0.576,149.012,143480,71
4gEQcoKNoLFLyhory3Y5Zr,0.605,0.686,-8.605,0.0439,0.55,0.438,0.145,0.467,138.088,135347,71
0L3XCv9i9IHs8cJEVhsJ3J,0.679,0.762,-4.253,0.0316,0.00469,0.23,0.0446,0.511,105.407,357936,71
67nCwIKYC4M0hFskf2skPP,0.171,0.997,-21.94,0.0467,0.408,0.989,0.907,1e-05,80.955,106250,71
3jM9VzF2d1AMUyTD8sTmPu,0.713,0.259,-14.872,0.238,0.245,3.06e-06,0.101,0.467,139.987,115347,71
0cYf8BBWyP83Q6uxqjkSel,0.181,0.864,-33.39,0.0587,0.188,0.983,0.406,0.00739,92.092,124000,71
6M47gaKejso9772SKTa3yH,0.693,0.935,-4.323,0.224,0.18,0.0,0.179,0.391,80.882,219802,71
3YUMWmx8EJq0DurfuIwoGh,0.456,0.285,-10.755,0.0979,0.814,0.143,0.307,0.0809,104.89,210005,70
5zNW5ARjYhJQJz1AChP33n,0.95,0.693,-3.424,0.0898,0.0133,0.0,0.173,0.891,130.02,184635,70
2vXgyN14LX2zl7JEASw242,0.74,0.576,-6.744,0.146,0.0249,0.0,0.104,0.315,110.095,209476,70
7z4xW9WY86uH3gd1V9pfCM,0.827,0.571,-7.949,0.366,0.0195,0.0,0.166,0.62,142.034,146419,70
7uLFOXgLrS90tEYPO1DGXy,0.849,0.631,-4.241,0.0637,0.171,0.0,0.149,0.55,135.997,215304,70
5a8QUc4ubHJqQm7vzs2YhA,0.595,0.588,-11.313,0.0624,0.507,0.781,0.113,0.518,166.061,145634,70
4hEA25qUMn3camHI87UhiI,0.556,0.59,-6.846,0.029,0.25,0.0,0.109,0.573,143.972,194271,70
612qCFbMeFIeDupbFY38Ve,0.562,0.64,-5.047,0.0254,0.242,0.0,0.111,0.654,139.931,194667,70
19n8izXThARSuQAXrOKNbO,0.877,0.6,-4.577,0.0809,0.021,5.38e-05,0.244,0.176,149.992,140859,70
7ITzf6TxMKnUwgXfNRfMxI,0.623,0.788,-7.777,0.0415,0.000247,0.271,0.0978,0.955,121.974,207010,70
2VeLdiYiILcCOEV0izfzEW,0.44,0.676,-7.57,0.0582,0.152,0.0201,0.108,0.429,125.013,206438,70
61Emqg95O9zo1GNOcyxq4Y,0.442,0.517,-7.807,0.0548,0.0699,0.0,0.114,0.2,79.867,193822,70
4Im6GRj17qa7NW76OsJh1s,0.548,0.483,-9.102,0.0268,0.515,0.0674,0.0922,0.166,159.952,286387,70
7FKkswFflI5Txc3Y4gH0IB,0.576,0.467,-6.435,0.0305,0.257,0.0,0.13,0.234,86.011,188160,70
2QtHxdxJ5Dc2eVHEfPA079,0.26,0.87,-22.09,0.335,0.00433,0.959,0.519,0.0394,63.73,164000,70
7y3xU9vEC1s8DSuuoSYKih,0.678,0.531,-5.029,0.0374,0.126,3.44e-05,0.377,0.176,99.008,177373,70
6755DFiZ7CWe2WMdTGW5C1,0.953,0.621,-7.638,0.221,0.017,0.0,0.0398,0.883,123.016,152333,70
0ZHLqpysyyJil6TlEJAZY9,0.509,0.435,-10.231,0.0812,0.324,2.28e-06,0.0989,0.222,75.2,146000,70
6cUHiQEECDl5m3WFGQ1GCR,0.756,0.698,-5.464,0.178,0.0849,0.0,0.221,0.66,77.497,247714,70
6KgtcmCF9Ky68XC7ezxl3s,0.827,0.731,-5.524,0.088,0.13,0.0,0.418,0.607,118.992,172833,70
7J4b3LVCIGO4CMBDFLPoP6,0.622,0.809,-5.623,0.0638,0.0288,0.00218,0.109,0.511,156.894,202960,70
1LmN9SSHISbtp9LoaR5ZVJ,0.739,0.756,-4.828,0.0394,0.0136,0.0,0.37,0.523,110.028,231387,70
2bZIDMpzVooosmPHn0tHnd,0.605,0.805,-3.212,0.0641,0.313,0.0,0.659,0.738,148.298,191696,70
2klj0StczYde6WUHBJo5F6,0.517,0.713,-8.508,0.0403,0.243,0.852,0.133,0.367,129.917,212308,70
1ElGmhauttS9p7LwmHG9uM,0.41,0.174,-11.405,0.0328,0.767,0.00197,0.114,0.0694,105.292,153000,70
4xl69qYIDxUIACXSeRkXOY,0.661,0.511,-9.561,0.304,0.00277,0.0,0.608,0.4,149.046,167627,70
5rohUzwEoRsUvAA1Bf3DLo,0.423,0.355,-10.565,0.0454,0.761,0.0,0.0915,0.465,93.788,214613,70
6aGpM4DXts4pdRhVKbRYuk,0.763,0.726,-5.61,0.109,0.00377,0.0,0.0719,0.327,99.042,131053,70
7x8O57b6oXzmbwANbSy2wq,0.471,0.915,-4.903,0.234,0.66,0.0,0.221,0.53,131.727,118750,70
1RvoRAL612adAVrPUoAMHR,0.543,0.48,-6.745,0.0301,0.794,0.0,0.119,0.391,154.78,234333,70
3QXBaUQ8iwP2WI1GpQIP18,0.507,0.718,-3.795,0.0636,0.296,0.0,0.0921,0.927,92.226,225000,70
6sQckd3Z8NPxVVKUnavY1F,0.575,0.434,-8.193,0.0312,0.735,6.59e-05,0.105,0.348,145.916,229840,70
5Y3ID1NKAg8qydyVCrM7ji,0.744,0.439,-11.891,0.0632,0.424,0.0,0.104,0.39,124.008,170323,70
0B4YX3OMtZSmPm9KpiZKl2,0.488,0.82,-8.298,0.151,0.00999,6.7e-05,0.108,0.0486,148.068,214107,70
63CSKIfM2wO1K2huueWnMz,0.441,0.531,-5.862,0.084,0.0431,0.294,0.393,0.156,160.12,79129,70
4omKMytsN5mudpBbAsZPOQ,0.38,0.268,-13.719,0.106,0.618,0.0,0.0798,0.47,86.973,299563,70
3Dby3p1m6IOZn2gIIqECgK,0.512,0.462,-10.491,0.0408,0.83,0.166,0.121,0.353,112.05,185320,70
6lCvK2AR2uOKkVFCVlAzzm,0.316,0.361,-10.381,0.0488,0.878,2.67e-05,0.0797,0.221,74.952,245440,70
29Z5qdYEYNFxly8n6Dt7kp,0.8,0.611,-6.164,0.131,0.0169,0.0,0.0884,0.161,130.987,139311,70
1De7cOMrdUnVpjWBaowMg4,0.726,0.728,-5.775,0.0408,0.239,0.0,0.177,0.566,115.047,225502,70
4FRW5Nza1Ym91BGV4nFWXI,0.77,0.637,-5.53,0.345,0.103,0.0,0.171,0.431,94.966,383037,70
5YqdiryRmdAzYFlxo43hAJ,0.628,0.877,-4.205,0.046,0.0155,5.97e-06,0.113,0.721,101.992,217408,70
3zc8VZEpM1onYV4FWGdFvm,0.55,0.637,-5.212,0.163,0.597,0.0,0.129,0.535,84.448,160078,70
3FE6cfCDhmhOraeSLPe6Vj,0.544,0.829,-2.84,0.0404,0.107,0.0,0.317,0.815,90.048,193880,70
1MQLdI6RONvfjEz4K6ZRXp,0.603,0.341,-11.383,0.0336,0.693,0.0996,0.101,0.195,110.004,158364,70
3oRW9ZGPRbLRMneQ5lwflt,0.48,0.554,-8.145,0.069,0.171,0.0,0.131,0.267,190.066,161840,70
6jy9yJfgCsMHdu2Oz4BGKX,0.701,0.741,-6.157,0.313,0.112,0.0,0.699,0.588,140.177,178623,70
6qvtoU0gbkaOcTx6mnVDgV,0.535,0.406,-7.681,0.0654,0.481,0.0,0.144,0.217,113.467,177446,70
4PuAqZlL1tkidkuxfDlLbF,0.641,0.78,-5.138,0.0852,0.0206,0.0,0.143,0.693,98.004,179720,70
2r9CbjYgFhtAmcFv1cSquB,0.511,0.559,-6.587,0.0264,0.0167,0.0,0.113,0.248,145.88,244587,70
4JipCNXiKHe9LiKqMQr5w7,0.42,0.66,-7.726,0.326,0.016,0.00284,0.138,0.307,109.914,145115,70
4O3RwH1TFG1EjPezLIYehI,0.53,0.37,-9.989,0.0279,0.806,0.0,0.112,0.701,140.061,206734,70
3nY8AqaMNNHHLYV4380ol0,0.647,0.608,-6.831,0.42,0.13,0.0,0.0584,0.474,125.994,175238,70
1toNKayLMeCcVlsLGXJl7n,0.51,0.817,-8.666,0.0373,0.000654,0.0344,0.146,0.547,169.481,102007,70
1mvI5pGoh84IiFSbWxEkGH,0.788,0.652,-3.931,0.405,0.373,0.0,0.755,0.812,128.108,243760,70
