track_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_popularity
4YMc3A256xFBS0xcT77Qce,0.607,0.851,-7.754,0.0364,0.623,0.351,0.107,0.479,168.049,188571,67
0soNGRgFn7aq1T4LXtFDMb,0.81,0.658,-6.92,0.329,0.022,0.0,0.309,0.433,82.532,168727,67
01QdEx6kFr78ZejhQtWR5m,0.546,0.273,-9.208,0.0308,0.819,0.0,0.137,0.271,118.753,267833,67
0q1H8leLjzZvjHhgNBiVOx,0.79,0.688,-5.474,0.0319,0.0996,0.0,0.111,0.815,97.483,146840,67
03ERnTvSV5fy8WAyvA4uNP,0.879,0.574,-5.602,0.391,0.519,8.76e-06,0.144,0.346,144.911,243463,67
1ayV64ur8VWgc6OPtPRl1q,0.842,0.522,-7.844,0.0985,0.293,6.91e-05,0.107,0.285,132.986,159160,67
3lsWwQnDg99gtni4g5V0UG,0.497,0.388,-9.928,0.0525,0.639,1.99e-05,0.0666,0.635,171.976,242442,67
5R691ipUYRDYW6ehapjoj6,0.713,0.793,-5.277,0.397,0.271,0.0,0.727,0.203,71.724,196946,67
6T3Ebo7EOh8cUOyE4OhFpp,0.629,0.579,-6.543,0.107,0.811,0.00366,0.0813,0.363,135.86,204706,67
1uGzYOG9N5AcGjY1EwxtdF,0.532,0.833,-2.362,0.051,0.0152,0.0,0.0747,0.102,176.06,109116,67
7sYfWTa2GD1KCaLgGFmFM5,0.903,0.828,-6.432,0.174,0.0715,0.0013,0.0622,0.912,124.947,163200,67
4Dduhh8xWr0XCBoVJthchN,0.202,0.00618,-33.929,0.0487,0.968,0.957,0.142,0.0601,63.358,139548,67
6Wlq9rqkxrqj5Kls4Kw14H,0.39,0.27,-10.673,0.0308,0.937,0.00227,0.111,0.32,125.177,304107,67
78sdhV2qA9aFFzwhPdEQh5,0.529,0.356,-10.942,0.0288,0.0276,0.0,0.108,0.223,94.952,204318,67
4cOdRhWoQg8wrtggw6YZLY,0.49,0.449,-12.361,0.259,0.142,0.856,0.13,0.155,119.847,136150,67
5Ne1q9Hv3l2NHBA3Agt8WT,0.695,0.656,-6.038,0.0489,0.057,0.0,0.267,0.346,90.986,213842,67
5MG69A9XyXDbBbeOxdR3Tl,0.796,0.727,-4.726,0.04,0.793,2.49e-05,0.0858,0.818,104.98,123950,67
5OLSGox6JVpAyEQuoSYRcs,0.673,0.839,-6.787,0.0373,0.0177,0.416,0.126,0.24,125.03,188160,67
6ClOCtJhmZ2WmunnR9vJ8D,0.739,0.598,-9.292,0.0896,0.192,0.0147,0.38,0.231,125.025,78459,67
34V9RiEPe8MNdU32qJsJa1,0.609,0.373,-8.819,0.0263,0.849,0.0,0.0779,0.13,106.007,244237,67
0QezBrYzFFT0f68zK6EvZI,0.699,0.628,-5.163,0.0369,0.49,0.782,0.101,0.607,79.968,138268,67
5oATfmosbG2mlHI34TgujK,0.656,0.693,-8.095,0.181,0.0206,0.0,0.104,0.326,75.998,138815,67
3MUkijIqsNm4XIq3EerPpt,0.678,0.64,-7.486,0.0268,0.283,0.00067,0.682,0.701,90.058,155500,67
2NnJpRXIlx35Vij3bPZO0h,0.632,0.922,-2.173,0.0794,0.00558,1.81e-05,0.0927,0.497,88.972,137747,67
34axCSujRVT7YWmDvisjdQ,0.597,0.716,-7.414,0.141,0.0159,0.0,0.265,0.64,158.127,133747,67
4nNw167LUp6j2VvuJdbtv8,0.789,0.609,-5.969,0.174,0.0439,0.0,0.178,0.0816,136.001,172401,67
5tnRnYnQIm9iJCraZGpOJp,0.408,0.256,-8.016,0.0306,0.833,9.59e-06,0.0998,0.186,73.854,185347,67
06BY7fb0Ztz7f7JPRWSBZ3,0.443,0.731,-4.997,0.255,0.289,0.0,0.207,0.956,147.818,168649,67
0BiK5BbYNFLb88CCOxBFJe,0.386,0.762,-6.341,0.564,0.122,0.0,0.527,0.433,170.691,138312,67
73aofsDvxQznhWLfgQ5gBz,0.624,0.64,-7.735,0.0806,0.0529,2.8e-05,0.119,0.592,88.942,169976,67
3KrbX6XhTdxeIckOgjygMc,0.447,0.347,-10.042,0.0364,0.225,0.00279,0.0891,0.233,167.032,261856,67
1QL7nSDZCwZMnbisV4KOXt,0.39,0.83,-5.201,0.0563,0.0021,0.0,0.156,0.191,90.021,168030,67
0UTyLmkQgPOEIz95OVAJTR,0.667,0.582,-5.791,0.267,0.00466,0.0,0.124,0.141,121.972,316733,67
58XuhoLGFJCqpD5EOPif3f,0.542,0.218,-7.817,0.0328,0.848,0.0,0.0983,0.175,127.569,201705,67
1SjBcdzWbs79UTCrH4qXJf,0.616,0.617,-8.431,0.52,0.128,0.0,0.177,0.476,175.929,177273,67
2hRlHXzOf14ArYmOPeAXsa,0.692,0.721,-3.244,0.389,0.405,0.0,0.0773,0.496,168.084,200050,67
3diZz7nVRbyuvAXSW7hzI7,0.602,0.701,-5.604,0.09,0.263,1.02e-06,0.112,0.375,124.033,156774,67
02RCTBFKyLaECOTgfr0zTM,0.581,0.715,-5.524,0.0413,0.162,1.27e-06,0.258,0.52,90.123,176707,67
7MuU7UbVaKyu4HkHBoHwrD,0.577,0.683,-7.699,0.0523,0.028,0.00329,0.156,0.728,115.058,204522,67
5aJOyuvqhcCRpaUCubwXk9,0.77,0.539,-7.705,0.297,0.674,1.09e-06,0.158,0.39,84.977,192000,67
6I5zXzSDByTEmYZ7ePVQeB,0.422,0.874,-4.606,0.0534,0.000166,0.231,0.143,0.392,102.743,233880,67
3nDjCWmn3FHTI9q8y2twLS,0.547,0.453,-8.779,0.0358,0.189,0.0329,0.119,0.412,73.016,99127,67
6GGmABM6AMwMzEhK7szqJT,0.772,0.457,-8.359,0.0365,0.00193,1.71e-06,0.0739,0.527,111.997,212450,67
7eX3um6NpOQKWJMGCi97XD,0.779,0.705,-5.891,0.163,0.00471,0.0,0.0971,0.196,140.005,192804,67
4ufkuONjQMNR2fyXu1bO9w,0.704,0.701,-5.442,0.0594,0.058,0.0,0.127,0.592,88.024,168163,67
7zl7kehxesNEo2pYkKXTSe,0.924,0.73,-6.125,0.274,0.0525,0.0,0.113,0.848,99.01,236666,67
7uIgmq5lixaNDaYcUDSsC3,0.523,0.609,-7.802,0.191,0.059,0.0,0.14,0.374,154.051,139041,66
4TLJNON6mZLpfZX3g4Oh8B,0.794,0.389,-6.132,0.0545,0.0375,0.00194,0.109,0.259,114.92,136696,66
5ikjIVLHoBrgaZ0zNrn6Ty,0.881,0.884,-5.185,0.0932,0.303,1.62e-05,0.157,0.633,126.033,142708,66
50ceCGZ3oD3U5caQV5bP6f,0.519,0.851,-6.001,0.29,0.118,0.0,0.178,0.711,123.823,213104,66
3IBHk8pwBYyzlKYGVmoWQt,0.517,0.738,-10.119,0.0347,0.413,0.174,0.187,0.19,129.988,465744,66
7dyi7AorhfCTJvGFjXwpyU,0.642,0.702,-4.342,0.0551,0.162,0.0,0.289,0.693,121.971,255733,66
1JTQG8J8jN8tjDTyUWnaRe,0.576,0.474,-6.342,0.0331,0.75,8.74e-05,0.0944,0.4,77.834,186459,66
7m7zZuRVyRsQunMbcTc4e6,0.585,0.754,-5.396,0.142,0.383,0.0,0.108,0.666,102.853,155153,66
5GqFHxvAVUmZPdAFj6THjD,0.437,0.902,-4.915,0.0372,0.0374,0.0,0.089,0.564,150.017,188255,66
6kCFt2ATuMIE5H9zVEJXei,0.522,0.801,-5.424,0.1,0.224,0.0,0.301,0.491,155.928,189307,66
3HGnIIdHYIbkowzLk8UHbE,0.678,0.528,-7.317,0.0551,0.289,0.0,0.0734,0.614,79.018,194545,66
7n6QMW76A5qgfn0Mb4aL7i,0.574,0.664,-7.713,0.0334,0.305,2.29e-05,0.143,0.727,111.933,213855,66
5E9YnE354Ua2h05nu4lmcA,0.728,0.643,-5.353,0.248,0.109,0.0,0.123,0.62,155.009,176213,66
0YfRAYTNTNszGg8VARrSIH,0.611,0.846,-3.548,0.0374,0.178,0.0,0.12,0.544,129.961,153253,66
6pmNoWKk0r6zfIjWneJRxR,0.718,0.628,-5.334,0.373,0.0884,0.0,0.186,0.771,139.769,154433,66
2Zk3NTeP14Mc0Ub8xemjT4,0.72,0.457,-10.69,0.0889,0.0193,0.000126,0.0838,0.0377,119.94,67220,66
27sBcXtgTBSJRdUxei1a7J,0.766,0.539,-4.927,0.0479,0.402,0.0,0.104,0.888,120.175,188501,66
67wUHsoXdZ8UOLt6rodpQ9,0.585,0.863,-4.061,0.0401,0.0446,0.0,0.0937,0.788,147.931,210560,66
45vDAZmpEf8BGVd1EA9yLA,0.666,0.707,-5.444,0.255,0.0862,0.0,0.334,0.627,160.0,168000,66
3h90gypXwmPw2EclCHdfcF,0.644,0.515,-7.714,0.0328,0.189,0.0,0.0919,0.52,81.642,182694,66
2PLOCIYlFr8XxNsz0Lgs4l,0.546,0.845,-5.884,0.063,0.00341,0.0,0.45,0.581,162.101,254764,66
4KOEQ1VPa1Ri5PWT1h84jt,0.699,0.642,-5.246,0.0319,0.376,0.0,0.0848,0.796,94.974,156200,66
5psl7bZImUdYdKfajE2r2v,0.617,0.561,-12.026,0.235,0.901,0.00111,0.264,0.618,154.724,114092,66
6Xve7pWqzW6CQV8mlXzpBe,0.688,0.678,-3.903,0.0348,0.0359,0.0,0.0331,0.909,120.058,129000,66
15eJjGIuCDEtF6ph4Hd3eR,0.292,0.448,-7.931,0.036,0.187,0.0,0.235,0.331,80.092,205760,66
0ODaBMQ3tbTefbmbMWTwdT,0.463,0.76,-5.958,0.11,0.0379,0.0,0.115,0.65,123.899,164347,66
5a03ZGBn3dqr3H3W3li7FO,0.484,0.605,-10.984,0.211,0.0475,0.0,0.122,0.819,168.846,184848,66
44BAhrrgZKylwZh8zlUSaQ,0.545,0.63,-8.675,0.0953,0.0781,0.0,0.195,0.263,140.22,161254,66
35CpkPPqi9RXlETJZw5BYS,0.613,0.478,-9.217,0.0288,0.389,1.71e-05,0.108,0.439,100.037,281107,66
3Kwdm0iLyEiRB8InsZoo6n,0.773,0.281,-9.781,0.11,0.24,0.0,0.112,0.465,102.019,227706,66
4lFp9RYuggXl9CNyaxBtgh,0.861,0.865,-6.068,0.296,0.422,0.0,0.132,0.569,102.552,85463,66
6xuanMNaG2dTziSnRmZdyG,0.742,0.194,-13.175,0.0299,0.275,0.108,0.0652,0.549,125.007,153621,66
37WtW8yj9PfLuM4YMnMIj1,0.664,0.571,-9.697,0.155,0.00377,0.0267,0.214,0.49,141.951,121757,66
2FSVMyqLldC36p0deIYvI9,0.746,0.884,-3.348,0.33,0.138,0.0,0.146,0.664,140.1,264416,66
2p6hbwOB2u5hI4Uc8FDNL3,0.481,0.715,-5.626,0.0334,0.244,0.0,0.133,0.395,90.966,182227,66
25qk9xa71F1POdI4vj7rbi,0.506,0.563,-7.664,0.411,0.0326,0.0,0.0856,0.153,168.146,190509,66
6nViFsaHhvPV6GLms1R0oe,0.587,0.544,-11.099,0.0296,0.72,0.00735,0.1,0.389,122.119,212213,66
6ziQdexOHyC2gkZ1iNoi1w,0.812,0.784,-4.208,0.249,0.136,0.0,0.109,0.381,145.995,211644,66
5M5FbqhEDQuhFeKumZVTjj,0.557,0.522,-13.492,0.357,0.0632,0.0,0.355,0.365,166.032,179618,66
1HsOTiVqdN7PB1zOS2bcsO,0.672,0.654,-4.528,0.0966,0.201,0.0,0.1,0.404,78.512,188026,66
5NhcE6cuJjVYyVEKp97zOt,0.516,0.748,-6.049,0.0289,0.241,0.0,0.123,0.433,85.004,157440,66
0OHCBD5hjjsxmr1z5PmfWY,0.546,0.583,-8.029,0.278,0.309,0.0,0.124,0.412,139.808,102922,66
0UotfxRXpJwpem9QheCD5a,0.645,0.734,-5.892,0.0266,0.139,0.000833,0.159,0.797,133.989,199947,66
0LwwQLNOCvQF9xqD9rJ0Un,0.774,0.447,-10.116,0.119,0.695,2.21e-05,0.126,0.779,140.013,154000,66
0mehSdTadpXbHAWTrnrIXO,0.726,0.411,-12.929,0.0671,0.438,0.0,0.087,0.734,137.905,190459,66
26BMsCXJpD7eYtP7ufhApC,0.67,0.424,-14.297,0.292,0.333,0.0,0.112,0.743,77.685,148715,66
1z7LV5wkExwW8YJk0IrPUA,0.826,0.616,-5.479,0.328,0.241,0.0,0.287,0.612,127.925,181199,66
6LVzOLJkzG3C4hLNOdaBry,0.606,0.737,-5.745,0.0321,0.134,0.0,0.057,0.65,82.966,171027,66
4FdPnT2cFrpWCmWZd7GXc3,0.471,0.846,-5.269,0.0389,0.00279,2.86e-06,0.145,0.539,100.089,213719,66
0Iuw6WPws324i7G7sCejTX,0.469,0.673,-8.015,0.0337,0.418,1.41e-05,0.119,0.578,175.954,174838,66
6WqiXCXs2wb3eEL9TSrgXC,0.779,0.842,-4.09,0.282,0.0972,0.0,0.168,0.401,125.939,109610,66
0DbO2UQHQvlcwMppuvmTpI,0.915,0.645,-7.067,0.343,0.0478,0.0,0.139,0.593,142.902,130507,66
3T9BKc4kB7ukeNQrCqv6ZV,0.681,0.63,-5.585,0.0385,0.00383,0.0,0.139,0.183,151.951,161053,66
52KlXDEkCkgZxuMjSqzY4L,0.639,0.684,-5.619,0.0353,0.00966,0.0,0.194,0.465,88.05,137297,66
2fSuoIlA1uTERXunbshSWh,0.403,0.516,-7.983,0.0343,0.449,1.26e-05,0.0937,0.428,170.015,194293,66
67WSWDDuEEmBIXTchwACs1,0.567,0.302,-11.25,0.0355,0.627,4.75e-06,0.0873,0.539,64.273,202507,66
3GkEnNf2RWmdwkA2FfjQ3g,0.771,0.817,-6.791,0.214,0.306,0.0,0.155,0.554,123.952,174413,65
6uOMIOljAGYvk0pVMpYxFI,0.653,0.752,-8.083,0.0355,0.345,0.0,0.117,0.718,97.806,124267,65
7MFuhP7p3fPQc8sYyeWL1x,0.418,0.628,-8.493,0.0354,0.461,1.99e-06,0.186,0.462,83.926,224547,65
2Q6NVIPwqtosYBXQ0C00d0,0.619,0.927,-3.765,0.0346,0.0192,0.0,0.138,0.928,137.975,186187,65
5KcBudCONtFGSI4c9YAH5u,0.552,0.886,-4.906,0.031,0.000892,0.0,0.14,0.62,142.048,198113,65
1qlh1WxuWilyIWRwdsKMuJ,0.532,0.572,-6.794,0.421,0.00984,0.0,0.143,0.369,160.517,225664,65
4DCSx7XCBxYWuc71WL02j2,0.687,0.506,-11.653,0.166,0.66,0.0,0.0996,0.328,141.979,142716,65
6OfnUW7ojHMgfubWVOeCkN,0.495,0.616,-8.15,0.0429,0.323,0.000129,0.224,0.396,77.516,99226,65
5dfTPMTMjMAW1CwxSwzWb5,0.85,0.836,-6.689,0.0789,0.000108,0.000115,0.139,0.425,131.961,123636,65
0dpyzcT3RMNNSd2xKBf35I,0.653,0.877,-5.82,0.0275,0.0102,1.04e-05,0.32,0.62,109.985,195371,65
12DNxMLgOdNTjChoV9ynNY,0.955,0.646,-5.924,0.26,0.0883,0.0,0.215,0.691,125.132,190037,65
7aVjnFsARHuTBZzkR6rYOR,0.881,0.529,-7.398,0.422,0.000884,0.000167,0.124,0.223,87.996,120110,65
3y8HeC82z6JzIcnLEj0GcO,0.485,0.32,-11.761,0.0304,0.677,9.54e-06,0.0819,0.455,78.797,171574,65
7uEruRFEeMn57hrmZhA4w5,0.793,0.462,-12.939,0.0628,0.124,0.0,0.0995,0.474,106.226,154992,65
0M0YznaIOwAdoo2cT2KwpK,0.517,0.712,-4.65,0.0376,0.092,0.0,0.109,0.699,80.999,203040,65
09xpQPfKWdio1wx6v17dGa,0.471,0.71,-6.462,0.213,0.0618,1.7e-06,0.338,0.599,80.453,177743,65
1jNapyyVxPB4X6gewQjEM8,0.712,0.636,-7.188,0.0566,0.303,0.0,0.112,0.126,134.927,155259,65
2cpwCl4uQlyub8HOqkh5sl,0.486,0.641,-5.91,0.0546,0.348,2e-06,0.233,0.423,145.947,186719,65
5BwQjRasNcdRPuVWKcHto2,0.563,0.703,-5.756,0.0702,0.126,0.0,0.213,0.294,94.983,238972,65
2AaJeBEq3WLcfFW1y8svDf,0.649,0.508,-10.232,0.0959,0.0345,3.59e-05,0.0736,0.405,157.975,194051,65
67zLByRJnWEBgInykFoV5D,0.561,0.823,-6.81,0.034,0.000159,0.000506,0.154,0.161,92.0,201280,65
33mGvwUKn4KgyP3qKoDwDA,0.615,0.814,-6.115,0.356,0.115,0.0,0.377,0.252,88.606,80483,65
1v3Ozpbcx2B926aVW0UuXk,0.731,0.626,-6.919,0.0805,0.125,0.0,0.183,0.862,82.488,173640,65
5PmtPTXrLqgqQfqngsUqZp,0.834,0.402,-10.277,0.072,0.76,0.0,0.279,0.684,122.008,114428,65
3q3lSbfT5BnQlIvGwahgAD,0.671,0.686,-8.269,0.0271,0.597,2.24e-06,0.283,0.547,111.007,211990,65
1Ndx4AI3Bco1Ewc84OrOQP,0.64,0.816,-8.433,0.0895,0.124,2.98e-05,0.213,0.462,106.984,143922,65
0cvmA0xg8FkzKvBnO8987X,0.586,0.931,-4.096,0.0453,0.017,0.0,0.0498,0.472,134.051,171865,65
0A402ZdxwQzaVdyH5Zav5X,0.39,0.627,-9.811,0.0367,0.406,9.06e-05,0.0792,0.273,144.116,337152,65
1wqg2VowoogPATrqPzrpi3,0.745,0.637,-5.912,0.312,0.187,0.0,0.114,0.424,79.946,180002,65
2ySaltE2swk0QsimILPK05,0.725,0.308,-9.941,0.039,0.604,0.0,0.121,0.154,126.061,249428,65
2M1LHRfp0vsJKjKfKxOUx3,0.688,0.641,-6.327,0.329,0.000129,0.0,0.227,0.553,146.223,100415,65
1HEK0M5263Yn7WlNlj49ox,0.739,0.352,-14.29,0.276,0.279,2.43e-06,0.0633,0.157,79.466,163027,65
46PndWC5iW7JpdmaY2Jswq,0.863,0.587,-7.455,0.295,0.212,0.0,0.0832,0.749,93.29,95484,65
6c2fFD063NEWc9TRB17xuf,0.69,0.784,-5.844,0.37,0.0986,0.0,0.0829,0.666,142.261,194083,65
7xNYZeFtrB05pi9tc6lEeb,0.472,0.701,-4.563,0.0369,0.0387,0.0,0.107,0.515,79.805,169440,65
2pUQX4d3Cjh3umGkVz0XyI,0.475,0.805,-4.456,0.0377,0.000453,0.0,0.143,0.488,145.976,199680,65
7u6kAP26NFU2rwNKjFUpI8,0.541,0.903,-4.746,0.0901,0.00546,0.0,0.205,0.767,139.981,178680,65
3jweuceENR5zzn10LhcjPH,0.89,0.674,-5.45,0.318,0.107,0.0,0.111,0.248,134.028,216548,65
2ELp0EL65yitpfJYwc5983,0.744,0.697,-4.067,0.136,0.0415,0.0,0.112,0.238,150.046,192921,65
6eaTOaQHqkjuNvoShsoXhT,0.676,0.551,-8.386,0.0318,0.35,2.42e-05,0.137,0.301,81.47,183435,65
7EDEbNBsxgsTOfrOifN37a,0.73,0.534,-5.753,0.0282,0.468,0.0,0.168,0.467,124.933,209907,65
1o5WgxPWvoVgo20DQItKOE,0.689,0.687,-7.832,0.0376,0.0677,0.0,0.0805,0.248,109.986,239027,65
6F7UOC6fPWOkPqybOWBHSv,0.575,0.644,-5.68,0.0309,0.271,0.0,0.131,0.626,80.07,195013,65
2Qt8qG9SWPdtRiaWcPNJRm,0.735,0.446,-10.232,0.109,0.0071,1.93e-05,0.173,0.121,150.915,199093,65
13HsOwrwTA5HgLuoaDHncP,0.665,0.469,-7.778,0.13,0.565,0.000317,0.219,0.142,115.852,229565,65
7MbVZOLSUloG4J3nH3Tnos,0.661,0.699,-5.548,0.0286,0.00977,0.000427,0.106,0.717,126.001,241194,64
6HsXpHn2s6S9arU3Wy7ndc,0.443,0.518,-6.373,0.0266,0.603,0.00225,0.0984,0.323,185.764,180787,64
4MDYIbU6I29Gjiu7JATTIJ,0.529,0.755,-5.864,0.125,0.222,0.0,0.0986,0.528,96.86,174360,64
2xlOJSbScxrHHOmlNmILpD,0.728,0.623,-8.066,0.305,0.0391,0.0,0.214,0.805,145.973,171781,64
6P5ulGKtC4x6RnFbzfpq8O,0.838,0.573,-5.667,0.275,0.0496,0.0,0.121,0.687,160.963,93799,64
1xMvdOFQaql3EBkHmuh2TK,0.893,0.565,-4.74,0.268,0.0754,0.0,0.0375,0.808,81.009,156432,64
7nD5MiXspW533xaREDma2N,0.656,0.537,-6.687,0.0706,0.0309,0.0,0.104,0.15,144.04,216667,64
2AhAhd9BiyydtKq2hMdb7Q,0.873,0.265,-9.377,0.553,0.00109,0.0,0.132,0.106,119.93,96133,64
1oPdIqXhjswpTnA5PPQs0K,0.673,0.748,-6.1,0.365,0.255,0.0,0.236,0.716,139.667,181714,64
3pVs5Zehts89WLyBPiYfxG,0.432,0.784,-3.506,0.0347,0.00561,3.35e-05,0.222,0.41,75.999,244430,64
28JEFSyc3hjkHN4LpolsXt,0.595,0.671,-7.301,0.321,0.000108,0.0,0.325,0.566,160.234,168250,64
3ZimQXLwfwW5YZpQmPTwLb,0.708,0.556,-9.086,0.0324,0.00675,0.000211,0.212,0.455,115.563,136253,64
3h3NKhcfHkr6GvEpC3FRI5,0.685,0.515,-8.666,0.291,0.548,0.0,0.119,0.299,162.071,131968,64
4tB6ApBRk7JEBKet5mRFF3,0.888,0.407,-10.158,0.487,0.157,0.0,0.0914,0.751,77.031,176160,64
2tijppLc0gaWA2AfPDANvq,0.636,0.886,-4.76,0.0433,0.347,0.0,0.171,0.589,140.888,168180,64
3VvPREisNL7yBoePVbLbyZ,0.489,0.515,-9.14,0.0348,0.662,3.84e-05,0.115,0.37,91.25,172587,64
0ewKJ6eM0Z761OissISTW7,0.602,0.475,-10.29,0.0279,0.0635,0.00184,0.0918,0.595,119.991,161733,64
080BnzVFYXgNR6f4jtyzkP,0.751,0.517,-8.374,0.214,0.0332,0.0,0.129,0.449,77.051,174533,64
0VYchQkqpeEyh95D1pWqy2,0.838,0.634,-7.018,0.258,0.101,0.13,0.143,0.526,163.0,176683,64
3lFwSDBCNo3CcN09UppUnm,0.658,0.783,-4.615,0.113,0.0798,0.00018,0.187,0.491,126.027,202246,64
0BFGDkrXAneskCJdudSCro,0.736,0.532,-7.151,0.265,0.0292,8.86e-06,0.0806,0.273,84.983,165773,64
47fyYjbsfq48e3fUys4Xaa,0.686,0.566,-5.977,0.0423,0.254,0.0,0.11,0.542,146.042,203381,64
3LLezpquftwn7QI1rYIovM,0.322,0.48,-5.989,0.0492,0.746,0.0,0.113,0.304,73.476,154027,64
1aFP0G0GHQAAH9gfC95wT1,0.763,0.805,-2.694,0.395,0.0228,0.000154,0.0776,0.402,167.978,123571,64
19s7W71y7IZDAn6X2mnCqr,0.889,0.354,-14.455,0.315,0.0186,0.0,0.0557,0.649,160.023,158158,64
4Qum1kECNQrpREev5fvAQ4,0.492,0.708,-4.639,0.0334,0.0975,0.0,0.12,0.697,161.989,203037,64
3v0x0ScI9wcUlPZIdfRETf,0.605,0.444,-7.223,0.141,0.0185,0.0,0.297,0.115,172.26,248372,64
2jB7EAkahL97QysjRYecTS,0.472,0.701,-4.563,0.0369,0.0387,0.0,0.107,0.515,79.805,169440,63
6f40eqAkAtDKodipTfThZc,0.63,0.836,-4.591,0.0438,0.541,0.0,0.312,0.818,92.98,162667,63
794Mb38wHT0cH0SxlNuyKD,0.644,0.459,-9.183,0.0509,0.000175,2.84e-06,0.346,0.126,134.064,132733,63
4jp9FimhP2bQ93vR0A5r7b,0.523,0.64,-6.15,0.0295,0.0512,5.52e-05,0.0675,0.48,144.022,230227,63
2f2WskmLwsLtGkjntD8NG7,0.657,0.496,-7.346,0.0889,0.213,0.0,0.12,0.352,146.061,157845,63
6ybZUqlfk938oS6WeBmDab,0.385,0.787,-2.891,0.0318,0.0211,4.32e-06,0.136,0.337,152.251,255125,63
5D7PM5yNiHKnU85Y055vvb,0.554,0.752,-4.286,0.0249,0.16,1.4e-06,0.122,0.616,140.042,185133,63
5VxBLZn5wWP6adTZNOakY5,0.649,0.687,-8.762,0.0357,0.00058,0.000168,0.167,0.32,140.026,165627,63
7nERlpaH7QghaO7jC60Xtu,0.505,0.627,-7.851,0.0273,0.423,7.4e-05,0.0755,0.296,141.881,231266,63
08ZZ7SILfKcreLtA3K6Gqr,0.747,0.725,-8.517,0.215,0.2,0.197,0.0688,0.799,119.942,171938,63
1iyE0UwRtLUBf9OqLfFGSp,0.681,0.726,-5.1,0.0453,0.162,0.0,0.119,0.819,84.979,176729,63
1tmsPlyvzDETLv08Wp5cuY,0.773,0.608,-6.117,0.223,0.616,0.0,0.0966,0.475,79.002,189852,63
4N3IheRvS1NzWBPQ3Fvb6r,0.453,0.7,-4.741,0.038,0.131,0.0,0.186,0.447,164.173,194760,63
3wcds7r4xA9klfbPr81gK7,0.811,0.355,-9.808,0.0926,0.27,0.00113,0.0995,0.435,88.031,165000,63
20WKHeDTmtU0Zj4sNB8aoA,0.611,0.756,-4.483,0.0288,0.0587,0.0,0.378,0.596,106.012,167376,63
4r3XQQZyf8p30M8fFkZJDa,0.504,0.4,-7.108,0.0231,0.438,0.000129,0.16,0.435,85.023,202235,63
77oKig47u34qCCFWKMfu1e,0.635,0.747,-6.227,0.0293,0.00313,0.0,0.346,0.753,104.027,189560,63
44hl2RbZmDBBRYeQGbtiet,0.792,0.594,-9.068,0.257,0.567,0.0,0.0988,0.402,128.053,185574,63
3Gyl1BvC41QD8rXEMfSQWY,0.491,0.773,-4.545,0.0328,0.0199,0.0,0.139,0.296,85.964,256133,62
0IlYvLvA257FhOau31pOK8,0.558,0.546,-5.36,0.0261,0.234,0.0,0.227,0.4,135.918,238933,62
2FvBUDp5hbcA9JbNwXCZ1A,0.45,0.366,-7.535,0.239,0.727,1.21e-06,0.0668,0.134,96.756,216873,62
5OW5ozTTkRJEqJj7UZfAQc,0.672,0.682,-6.828,0.411,0.0825,0.0,0.145,0.729,84.587,136200,62
0bsEd30Ho08d9SD4LXrzXX,0.747,0.804,-9.534,0.269,0.25,0.0,0.581,0.566,139.977,209143,62
2NK6dtSujGIyilnEgbw8MX,0.505,0.63,-5.758,0.0274,0.572,0.0,0.121,0.247,85.036,229747,62
1KYw86zGpAE1Cvl734nlrT,0.363,0.789,-5.397,0.0469,0.00206,0.0,0.113,0.345,161.798,287533,62
1Fhb9neDPyEyTaZZ3qmIn4,0.722,0.413,-9.531,0.13,0.00919,0.0,0.118,0.17,74.969,160000,62
6YF39hgvXdooA2B3bbgWT6,0.768,0.5,-7.217,0.62,0.373,0.0,0.145,0.401,79.948,174145,62
